Linha,211
Tabela,001
num,ponto,horario
130088,BAIRRO COLINA VERDE,05:38
104407,TERMINAL CABRAL,06:00
130088,BAIRRO COLINA VERDE,06:22
104407,TERMINAL CABRAL,06:44
130088,BAIRRO COLINA VERDE,07:08
104407,TERMINAL CABRAL,07:31
130088,BAIRRO COLINA VERDE,08:00
104407,TERMINAL CABRAL,08:24
130088,BAIRRO COLINA VERDE,08:51
104407,TERMINAL CABRAL,09:15
130088,BAIRRO COLINA VERDE,09:38
104407,TERMINAL CABRAL,10:03
130088,BAIRRO COLINA VERDE,10:26
104407,TERMINAL CABRAL,10:51
130088,BAIRRO COLINA VERDE,11:14
104407,TERMINAL CABRAL,11:39
130088,BAIRRO COLINA VERDE,12:02
104407,TERMINAL CABRAL,12:27
130088,BAIRRO COLINA VERDE,12:50
104407,TERMINAL CABRAL,13:15
130088,BAIRRO COLINA VERDE,13:38
104407,TERMINAL CABRAL,14:03
130088,BAIRRO COLINA VERDE,14:26
104407,TERMINAL CABRAL,14:51
130088,BAIRRO COLINA VERDE,15:14
104407,TERMINAL CABRAL,15:40
130088,BAIRRO COLINA VERDE,16:04
104407,TERMINAL CABRAL,16:35
130088,BAIRRO COLINA VERDE,17:02
104407,TERMINAL CABRAL,17:30
130088,BAIRRO COLINA VERDE,17:58
104407,TERMINAL CABRAL,18:28
130088,BAIRRO COLINA VERDE,18:58
