Linha,160
Tabela,002
num,ponto,horario
190896,BAIRRO MERCES,05:55
103510,RUA JOSE LOUREIRO,06:15
150907,BAIRRO GUANABARA,06:38
103507,AV.MAL.FLORIANO PEIXOTO,06:58
190896,BAIRRO MERCES,07:20
103510,RUA JOSE LOUREIRO,07:42
150907,BAIRRO GUANABARA,08:05
103507,AV.MAL.FLORIANO PEIXOTO,08:26
190896,BAIRRO MERCES,08:50
103510,RUA JOSE LOUREIRO,09:12
150907,BAIRRO GUANABARA,09:35
103507,AV.MAL.FLORIANO PEIXOTO,09:55
190896,BAIRRO MERCES,10:20
103510,RUA JOSE LOUREIRO,10:42
150907,BAIRRO GUANABARA,11:05
103507,AV.MAL.FLORIANO PEIXOTO,11:25
190896,BAIRRO MERCES,11:50
103510,RUA JOSE LOUREIRO,12:12
150907,BAIRRO GUANABARA,12:35
103507,AV.MAL.FLORIANO PEIXOTO,12:55
190896,BAIRRO MERCES,13:20
103510,RUA JOSE LOUREIRO,13:42
150907,BAIRRO GUANABARA,14:05
103507,AV.MAL.FLORIANO PEIXOTO,14:25
190896,BAIRRO MERCES,14:50
103510,RUA JOSE LOUREIRO,15:12
150907,BAIRRO GUANABARA,15:35
103507,AV.MAL.FLORIANO PEIXOTO,15:55
190896,BAIRRO MERCES,16:20
103510,RUA JOSE LOUREIRO,16:42
150907,BAIRRO GUANABARA,17:07
103507,AV.MAL.FLORIANO PEIXOTO,17:29
190896,BAIRRO MERCES,17:55
103510,RUA JOSE LOUREIRO,18:18
150907,BAIRRO GUANABARA,18:42
103507,AV.MAL.FLORIANO PEIXOTO,19:04
190896,BAIRRO MERCES,19:30
103510,RUA JOSE LOUREIRO,19:53
150907,BAIRRO GUANABARA,20:14
103507,AV.MAL.FLORIANO PEIXOTO,20:33
190896,BAIRRO MERCES,20:57
103510,RUA JOSE LOUREIRO,21:19
150907,BAIRRO GUANABARA,21:40
103507,AV.MAL.FLORIANO PEIXOTO,21:58
190896,BAIRRO MERCES,22:21
103510,RUA JOSE LOUREIRO,22:43
150907,BAIRRO GUANABARA,23:02
103507,AV.MAL.FLORIANO PEIXOTO,23:20
