Linha,641
Tabela,1-1
num,ponto,horario
160383,BAIRRO LUIZ NICHELE,06:25
105713,TERMINAL PINHEIRINHO,07:00
160383,BAIRRO LUIZ NICHELE,07:35
105713,TERMINAL PINHEIRINHO,08:10
160383,BAIRRO LUIZ NICHELE,08:45
