Linha,222
Tabela,001
num,ponto,horario
130929,BAIRRO VILA ESPERANCA (CIRCULAR),05:20
104205,TERMINAL BOA VISTA,05:45
130929,BAIRRO VILA ESPERANCA (CIRCULAR),05:57
104205,TERMINAL BOA VISTA,06:26
130929,BAIRRO VILA ESPERANCA (CIRCULAR),06:39
104205,TERMINAL BOA VISTA,07:09
130929,BAIRRO VILA ESPERANCA (CIRCULAR),07:23
104205,TERMINAL BOA VISTA,07:53
130929,BAIRRO VILA ESPERANCA (CIRCULAR),08:07
104205,TERMINAL BOA VISTA,08:40
130929,BAIRRO VILA ESPERANCA (CIRCULAR),08:54
104205,TERMINAL BOA VISTA,09:27
130929,BAIRRO VILA ESPERANCA (CIRCULAR),09:41
104205,TERMINAL BOA VISTA,10:14
130929,BAIRRO VILA ESPERANCA (CIRCULAR),10:28
104205,TERMINAL BOA VISTA,11:01
130929,BAIRRO VILA ESPERANCA (CIRCULAR),11:15
104205,TERMINAL BOA VISTA,11:48
130929,BAIRRO VILA ESPERANCA (CIRCULAR),12:02
104205,TERMINAL BOA VISTA,12:35
130929,BAIRRO VILA ESPERANCA (CIRCULAR),12:49
104205,TERMINAL BOA VISTA,13:22
130929,BAIRRO VILA ESPERANCA (CIRCULAR),13:37
104205,TERMINAL BOA VISTA,14:10
130929,BAIRRO VILA ESPERANCA (CIRCULAR),14:25
