Linha,020
Tabela,008-2
num,ponto,horario
104805,TERMINAL CAPAO RASO,16:12
104501,TERMINAL CAMPINA DO SIQUEIRA,16:44
104406,TERMINAL CABRAL,17:31
104706,TERMINAL CAPAO DA IMBUIA,18:03
105512,TERMINAL HAUER,18:28
104805,TERMINAL CAPAO RASO,18:55
104501,TERMINAL CAMPINA DO SIQUEIRA,19:27
