Linha,020
Tabela,015
num,ponto,horario
104406,TERMINAL CABRAL,06:24
104706,TERMINAL CAPAO DA IMBUIA,06:49
105512,TERMINAL HAUER,07:09
104805,TERMINAL CAPAO RASO,07:36
104501,TERMINAL CAMPINA DO SIQUEIRA,08:11
104406,TERMINAL CABRAL,08:57
104706,TERMINAL CAPAO DA IMBUIA,09:22
105512,TERMINAL HAUER,09:42
104805,TERMINAL CAPAO RASO,10:06
104501,TERMINAL CAMPINA DO SIQUEIRA,10:36
104406,TERMINAL CABRAL,11:22
104706,TERMINAL CAPAO DA IMBUIA,11:47
105512,TERMINAL HAUER,12:07
104805,TERMINAL CAPAO RASO,12:31
104501,TERMINAL CAMPINA DO SIQUEIRA,13:01
104406,TERMINAL CABRAL,13:47
104706,TERMINAL CAPAO DA IMBUIA,14:12
105512,TERMINAL HAUER,14:32
104805,TERMINAL CAPAO RASO,14:56
104501,TERMINAL CAMPINA DO SIQUEIRA,15:25
104406,TERMINAL CABRAL,16:17
104706,TERMINAL CAPAO DA IMBUIA,16:42
105512,TERMINAL HAUER,17:05
104805,TERMINAL CAPAO RASO,17:33
104501,TERMINAL CAMPINA DO SIQUEIRA,18:06
104406,TERMINAL CABRAL,19:02
104706,TERMINAL CAPAO DA IMBUIA,19:29
