Linha,020
Tabela,007-2
num,ponto,horario
104805,TERMINAL CAPAO RASO,16:23
104501,TERMINAL CAMPINA DO SIQUEIRA,16:55
104406,TERMINAL CABRAL,17:48
104706,TERMINAL CAPAO DA IMBUIA,18:21
105512,TERMINAL HAUER,18:46
104805,TERMINAL CAPAO RASO,19:13
104501,TERMINAL CAMPINA DO SIQUEIRA,19:43
