Linha,020
Tabela,014
num,ponto,horario
104406,TERMINAL CABRAL,06:24
104706,TERMINAL CAPAO DA IMBUIA,06:50
105512,TERMINAL HAUER,07:10
104805,TERMINAL CAPAO RASO,07:36
104501,TERMINAL CAMPINA DO SIQUEIRA,08:08
104406,TERMINAL CABRAL,08:52
104706,TERMINAL CAPAO DA IMBUIA,09:17
105512,TERMINAL HAUER,09:37
104805,TERMINAL CAPAO RASO,10:01
104501,TERMINAL CAMPINA DO SIQUEIRA,10:31
104406,TERMINAL CABRAL,11:15
104706,TERMINAL CAPAO DA IMBUIA,11:40
105512,TERMINAL HAUER,12:00
104805,TERMINAL CAPAO RASO,12:24
104501,TERMINAL CAMPINA DO SIQUEIRA,12:54
104406,TERMINAL CABRAL,13:39
104706,TERMINAL CAPAO DA IMBUIA,14:04
105512,TERMINAL HAUER,14:24
104805,TERMINAL CAPAO RASO,14:48
104501,TERMINAL CAMPINA DO SIQUEIRA,15:18
104406,TERMINAL CABRAL,16:03
104706,TERMINAL CAPAO DA IMBUIA,16:30
105512,TERMINAL HAUER,16:51
104805,TERMINAL CAPAO RASO,17:18
104501,TERMINAL CAMPINA DO SIQUEIRA,17:52
104406,TERMINAL CABRAL,18:47
104706,TERMINAL CAPAO DA IMBUIA,19:21
105512,TERMINAL HAUER,19:41
104805,TERMINAL CAPAO RASO,20:03
104501,TERMINAL CAMPINA DO SIQUEIRA,20:29
