Linha,020
Tabela,012
num,ponto,horario
104406,TERMINAL CABRAL,05:34
104706,TERMINAL CAPAO DA IMBUIA,05:57
105512,TERMINAL HAUER,06:12
104805,TERMINAL CAPAO RASO,06:35
104501,TERMINAL CAMPINA DO SIQUEIRA,07:05
104406,TERMINAL CABRAL,07:53
104706,TERMINAL CAPAO DA IMBUIA,08:19
105512,TERMINAL HAUER,08:40
104805,TERMINAL CAPAO RASO,09:06
104501,TERMINAL CAMPINA DO SIQUEIRA,09:40
104406,TERMINAL CABRAL,10:27
104706,TERMINAL CAPAO DA IMBUIA,10:52
105512,TERMINAL HAUER,11:12
104805,TERMINAL CAPAO RASO,11:36
104501,TERMINAL CAMPINA DO SIQUEIRA,12:06
104406,TERMINAL CABRAL,12:52
104706,TERMINAL CAPAO DA IMBUIA,13:17
105512,TERMINAL HAUER,13:37
104805,TERMINAL CAPAO RASO,14:01
104501,TERMINAL CAMPINA DO SIQUEIRA,14:31
104406,TERMINAL CABRAL,15:17
104706,TERMINAL CAPAO DA IMBUIA,15:42
105512,TERMINAL HAUER,16:02
104805,TERMINAL CAPAO RASO,16:34
104501,TERMINAL CAMPINA DO SIQUEIRA,17:06
104406,TERMINAL CABRAL,18:00
104706,TERMINAL CAPAO DA IMBUIA,18:33
105512,TERMINAL HAUER,18:57
104805,TERMINAL CAPAO RASO,19:24
104501,TERMINAL CAMPINA DO SIQUEIRA,19:54
104406,TERMINAL CABRAL,20:32
104706,TERMINAL CAPAO DA IMBUIA,20:54
105512,TERMINAL HAUER,21:14
104805,TERMINAL CAPAO RASO,21:34
104501,TERMINAL CAMPINA DO SIQUEIRA,21:59
104406,TERMINAL CABRAL,22:37
104706,TERMINAL CAPAO DA IMBUIA,22:58
105512,TERMINAL HAUER,23:18
104805,TERMINAL CAPAO RASO,23:38
104501,TERMINAL CAMPINA DO SIQUEIRA,00:03
