Linha,876
Tabela,003
num,ponto,horario
190069,BAIRRO SAVOIA,06:12
101004,PRACA TIRADENTES,06:48
190069,BAIRRO SAVOIA,07:25
101004,PRACA TIRADENTES,08:10
190069,BAIRRO SAVOIA,08:48
101004,PRACA TIRADENTES,09:25
190069,BAIRRO SAVOIA,10:03
101004,PRACA TIRADENTES,10:40
190069,BAIRRO SAVOIA,11:18
101168,PCA.TIRADENTES/RETIRO DOS PAD.,11:55
190917,BAIRRO RETIRO DOS PADRES,12:32
190069,BAIRRO SAVOIA,12:36
101004,PRACA TIRADENTES,13:12
190069,BAIRRO SAVOIA,13:50
101004,PRACA TIRADENTES,14:27
190069,BAIRRO SAVOIA,15:05
101004,PRACA TIRADENTES,15:42
190069,BAIRRO SAVOIA,16:20
101168,PCA.TIRADENTES/RETIRO DOS PAD.,17:00
190917,BAIRRO RETIRO DOS PADRES,17:43
190069,BAIRRO SAVOIA,17:49
101168,PCA.TIRADENTES/RETIRO DOS PAD.,18:30
190917,BAIRRO RETIRO DOS PADRES,19:26
190069,BAIRRO SAVOIA,19:32
101004,PRACA TIRADENTES,20:06
190069,BAIRRO SAVOIA,20:36
101004,PRACA TIRADENTES,21:06
190069,BAIRRO SAVOIA,21:38
101004,PRACA TIRADENTES,22:08
190069,BAIRRO SAVOIA,22:40
101168,PCA.TIRADENTES/RETIRO DOS PAD.,23:10
190917,BAIRRO RETIRO DOS PADRES,23:35
190069,BAIRRO SAVOIA,23:40
101004,PRACA TIRADENTES,00:10
