Linha,350
Tabela,010-1
num,ponto,horario
130993,ESTACAO ATUBA,06:00
150899,TERMINAL PINHEIRINHO,06:37
130993,ESTACAO ATUBA,07:16
150899,TERMINAL PINHEIRINHO,07:57
