Linha,350
Tabela,012-1
num,ponto,horario
130993,ESTACAO ATUBA,05:33
150899,TERMINAL PINHEIRINHO,06:11
130993,ESTACAO ATUBA,06:50
150899,TERMINAL PINHEIRINHO,07:30
130993,ESTACAO ATUBA,08:13
