Linha,350
Tabela,009
num,ponto,horario
130993,ESTACAO ATUBA,05:53
150899,TERMINAL PINHEIRINHO,06:30
130993,ESTACAO ATUBA,07:09
150899,TERMINAL PINHEIRINHO,07:50
130993,ESTACAO ATUBA,08:29
150899,TERMINAL PINHEIRINHO,09:06
130993,ESTACAO ATUBA,09:45
150899,TERMINAL PINHEIRINHO,10:24
130993,ESTACAO ATUBA,11:03
150899,TERMINAL PINHEIRINHO,11:42
130993,ESTACAO ATUBA,12:21
150899,TERMINAL PINHEIRINHO,13:00
130993,ESTACAO ATUBA,13:39
150899,TERMINAL PINHEIRINHO,14:18
130993,ESTACAO ATUBA,14:57
150899,TERMINAL PINHEIRINHO,15:36
130993,ESTACAO ATUBA,16:18
150899,TERMINAL PINHEIRINHO,16:54
130993,ESTACAO ATUBA,17:33
150899,TERMINAL PINHEIRINHO,18:12
130993,ESTACAO ATUBA,18:51
150899,TERMINAL PINHEIRINHO,19:30
