Linha,508
Tabela,002
num,ponto,horario
109677,TERMINAL PINHEIRINHO,06:04
109111,TERMINAL SITIO CERCADO,06:16
109104,TERMINAL BOQUEIRAO,06:28
109026,TERMINAL GUADALUPE,06:58
109677,TERMINAL PINHEIRINHO,07:28
109111,TERMINAL SITIO CERCADO,07:40
109104,TERMINAL BOQUEIRAO,07:52
109026,TERMINAL GUADALUPE,08:22
109677,TERMINAL PINHEIRINHO,08:53
109111,TERMINAL SITIO CERCADO,09:05
109104,TERMINAL BOQUEIRAO,09:18
109026,TERMINAL GUADALUPE,09:48
109677,TERMINAL PINHEIRINHO,10:19
109111,TERMINAL SITIO CERCADO,10:32
109104,TERMINAL BOQUEIRAO,10:45
109026,TERMINAL GUADALUPE,11:17
109677,TERMINAL PINHEIRINHO,11:51
109111,TERMINAL SITIO CERCADO,12:04
109104,TERMINAL BOQUEIRAO,12:18
109026,TERMINAL GUADALUPE,12:50
109677,TERMINAL PINHEIRINHO,13:23
109111,TERMINAL SITIO CERCADO,13:38
109104,TERMINAL BOQUEIRAO,13:51
109026,TERMINAL GUADALUPE,14:23
109677,TERMINAL PINHEIRINHO,14:53
109111,TERMINAL SITIO CERCADO,15:05
109104,TERMINAL BOQUEIRAO,15:18
109026,TERMINAL GUADALUPE,15:51
109677,TERMINAL PINHEIRINHO,16:22
109111,TERMINAL SITIO CERCADO,16:35
109104,TERMINAL BOQUEIRAO,16:48
109026,TERMINAL GUADALUPE,17:18
109677,TERMINAL PINHEIRINHO,17:48
109111,TERMINAL SITIO CERCADO,18:01
109104,TERMINAL BOQUEIRAO,18:15
109026,TERMINAL GUADALUPE,18:45
109677,TERMINAL PINHEIRINHO,19:15
109111,TERMINAL SITIO CERCADO,19:28
109104,TERMINAL BOQUEIRAO,19:42
109026,TERMINAL GUADALUPE,20:12
109677,TERMINAL PINHEIRINHO,20:42
109111,TERMINAL SITIO CERCADO,20:55
109104,TERMINAL BOQUEIRAO,21:09
109026,TERMINAL GUADALUPE,21:39
109677,TERMINAL PINHEIRINHO,22:09
109111,TERMINAL SITIO CERCADO,22:21
109104,TERMINAL BOQUEIRAO,22:35
109026,TERMINAL GUADALUPE,23:05
109677,TERMINAL PINHEIRINHO,23:35
