Linha,508
Tabela,005
num,ponto,horario
109677,TERMINAL PINHEIRINHO,06:55
109111,TERMINAL SITIO CERCADO,07:07
109104,TERMINAL BOQUEIRAO,07:19
109026,TERMINAL GUADALUPE,07:49
109677,TERMINAL PINHEIRINHO,08:19
109111,TERMINAL SITIO CERCADO,08:31
109104,TERMINAL BOQUEIRAO,08:44
109026,TERMINAL GUADALUPE,09:14
109677,TERMINAL PINHEIRINHO,09:44
109111,TERMINAL SITIO CERCADO,09:57
109104,TERMINAL BOQUEIRAO,10:10
109026,TERMINAL GUADALUPE,10:41
109677,TERMINAL PINHEIRINHO,11:15
109111,TERMINAL SITIO CERCADO,11:28
109104,TERMINAL BOQUEIRAO,11:42
109026,TERMINAL GUADALUPE,12:12
109677,TERMINAL PINHEIRINHO,12:46
109111,TERMINAL SITIO CERCADO,13:00
109104,TERMINAL BOQUEIRAO,13:14
109026,TERMINAL GUADALUPE,13:46
109677,TERMINAL PINHEIRINHO,14:18
109111,TERMINAL SITIO CERCADO,14:31
109104,TERMINAL BOQUEIRAO,14:44
109026,TERMINAL GUADALUPE,15:21
109677,TERMINAL PINHEIRINHO,15:53
109111,TERMINAL SITIO CERCADO,16:06
109104,TERMINAL BOQUEIRAO,16:19
109026,TERMINAL GUADALUPE,16:49
109677,TERMINAL PINHEIRINHO,17:19
109111,TERMINAL SITIO CERCADO,17:32
109104,TERMINAL BOQUEIRAO,17:46
109026,TERMINAL GUADALUPE,18:16
109677,TERMINAL PINHEIRINHO,18:46
109111,TERMINAL SITIO CERCADO,18:59
109104,TERMINAL BOQUEIRAO,19:13
109026,TERMINAL GUADALUPE,19:43
109677,TERMINAL PINHEIRINHO,20:13
109111,TERMINAL SITIO CERCADO,20:26
109104,TERMINAL BOQUEIRAO,20:40
109026,TERMINAL GUADALUPE,21:10
109677,TERMINAL PINHEIRINHO,21:40
109111,TERMINAL SITIO CERCADO,21:53
109104,TERMINAL BOQUEIRAO,22:06
109026,TERMINAL GUADALUPE,22:36
109677,TERMINAL PINHEIRINHO,23:06
109111,TERMINAL SITIO CERCADO,23:18
109104,TERMINAL BOQUEIRAO,23:31
109026,TERMINAL GUADALUPE,00:00
109677,TERMINAL PINHEIRINHO,00:30
