Linha,021
Tabela,003
num,ponto,horario
104405,TERMINAL CABRAL,05:10
104506,TERMINAL CAMPINA DO SIQUEIRA,05:48
104819,TERMINAL CAPAO RASO,06:17
105511,TERMINAL HAUER,06:44
104703,TERMINAL CAPAO DA IMBUIA,07:09
104405,TERMINAL CABRAL,07:41
104506,TERMINAL CAMPINA DO SIQUEIRA,08:30
104819,TERMINAL CAPAO RASO,09:03
105511,TERMINAL HAUER,09:28
104703,TERMINAL CAPAO DA IMBUIA,09:51
104405,TERMINAL CABRAL,10:19
104506,TERMINAL CAMPINA DO SIQUEIRA,11:04
104819,TERMINAL CAPAO RASO,11:36
105511,TERMINAL HAUER,12:01
104703,TERMINAL CAPAO DA IMBUIA,12:24
104405,TERMINAL CABRAL,12:52
104506,TERMINAL CAMPINA DO SIQUEIRA,13:37
104819,TERMINAL CAPAO RASO,14:09
105511,TERMINAL HAUER,14:34
104703,TERMINAL CAPAO DA IMBUIA,14:57
104405,TERMINAL CABRAL,15:25
104506,TERMINAL CAMPINA DO SIQUEIRA,16:11
104819,TERMINAL CAPAO RASO,16:43
105511,TERMINAL HAUER,17:10
104703,TERMINAL CAPAO DA IMBUIA,17:35
104405,TERMINAL CABRAL,18:08
104506,TERMINAL CAMPINA DO SIQUEIRA,19:04
104819,TERMINAL CAPAO RASO,19:36
105511,TERMINAL HAUER,19:58
104703,TERMINAL CAPAO DA IMBUIA,20:19
104405,TERMINAL CABRAL,20:43
104506,TERMINAL CAMPINA DO SIQUEIRA,21:18
104819,TERMINAL CAPAO RASO,21:42
105511,TERMINAL HAUER,22:04
104703,TERMINAL CAPAO DA IMBUIA,22:25
104405,TERMINAL CABRAL,22:47
104506,TERMINAL CAMPINA DO SIQUEIRA,23:23
104819,TERMINAL CAPAO RASO,23:47
105511,TERMINAL HAUER,00:09
