Linha,021
Tabela,004
num,ponto,horario
104405,TERMINAL CABRAL,05:30
104506,TERMINAL CAMPINA DO SIQUEIRA,06:12
104819,TERMINAL CAPAO RASO,06:39
105511,TERMINAL HAUER,07:01
104703,TERMINAL CAPAO DA IMBUIA,07:23
104405,TERMINAL CABRAL,07:53
104506,TERMINAL CAMPINA DO SIQUEIRA,08:35
104819,TERMINAL CAPAO RASO,09:02
105511,TERMINAL HAUER,09:23
104703,TERMINAL CAPAO DA IMBUIA,09:45
104405,TERMINAL CABRAL,10:15
104506,TERMINAL CAMPINA DO SIQUEIRA,10:57
104819,TERMINAL CAPAO RASO,11:25
105511,TERMINAL HAUER,11:47
104703,TERMINAL CAPAO DA IMBUIA,12:10
104405,TERMINAL CABRAL,12:41
104506,TERMINAL CAMPINA DO SIQUEIRA,13:23
104819,TERMINAL CAPAO RASO,13:51
105511,TERMINAL HAUER,14:14
104703,TERMINAL CAPAO DA IMBUIA,14:37
104405,TERMINAL CABRAL,15:08
104506,TERMINAL CAMPINA DO SIQUEIRA,15:50
104819,TERMINAL CAPAO RASO,16:28
105511,TERMINAL HAUER,16:52
104703,TERMINAL CAPAO DA IMBUIA,17:16
104405,TERMINAL CABRAL,17:48
104506,TERMINAL CAMPINA DO SIQUEIRA,18:32
104819,TERMINAL CAPAO RASO,19:02
105511,TERMINAL HAUER,19:24
104703,TERMINAL CAPAO DA IMBUIA,19:42
104405,TERMINAL CABRAL,20:04
104506,TERMINAL CAMPINA DO SIQUEIRA,20:36
104819,TERMINAL CAPAO RASO,21:08
105511,TERMINAL HAUER,21:30
104703,TERMINAL CAPAO DA IMBUIA,21:52
104405,TERMINAL CABRAL,22:14
104506,TERMINAL CAMPINA DO SIQUEIRA,22:46
104819,TERMINAL CAPAO RASO,23:18
105511,TERMINAL HAUER,23:40
104703,TERMINAL CAPAO DA IMBUIA,00:05
