Linha,021
Tabela,006-1
num,ponto,horario
104506,TERMINAL CAMPINA DO SIQUEIRA,06:22
104819,TERMINAL CAPAO RASO,06:54
105511,TERMINAL HAUER,07:22
104703,TERMINAL CAPAO DA IMBUIA,07:47
104405,TERMINAL CABRAL,08:20
