Linha,021
Tabela,005-1
num,ponto,horario
104405,TERMINAL CABRAL,05:22
104506,TERMINAL CAMPINA DO SIQUEIRA,05:59
104819,TERMINAL CAPAO RASO,06:29
105511,TERMINAL HAUER,06:57
104703,TERMINAL CAPAO DA IMBUIA,07:22
104405,TERMINAL CABRAL,07:54
104506,TERMINAL CAMPINA DO SIQUEIRA,08:43
