Linha,021
Tabela,010
num,ponto,horario
105511,TERMINAL HAUER,05:23
104703,TERMINAL CAPAO DA IMBUIA,05:45
104405,TERMINAL CABRAL,06:13
104506,TERMINAL CAMPINA DO SIQUEIRA,06:59
104819,TERMINAL CAPAO RASO,07:33
105511,TERMINAL HAUER,08:01
104703,TERMINAL CAPAO DA IMBUIA,08:26
104405,TERMINAL CABRAL,09:00
104506,TERMINAL CAMPINA DO SIQUEIRA,09:48
104819,TERMINAL CAPAO RASO,10:20
105511,TERMINAL HAUER,10:45
104703,TERMINAL CAPAO DA IMBUIA,11:08
104405,TERMINAL CABRAL,11:36
104506,TERMINAL CAMPINA DO SIQUEIRA,12:21
104819,TERMINAL CAPAO RASO,12:53
105511,TERMINAL HAUER,13:18
104703,TERMINAL CAPAO DA IMBUIA,13:41
104405,TERMINAL CABRAL,14:09
104506,TERMINAL CAMPINA DO SIQUEIRA,14:54
104819,TERMINAL CAPAO RASO,15:26
105511,TERMINAL HAUER,15:50
104703,TERMINAL CAPAO DA IMBUIA,16:15
104405,TERMINAL CABRAL,16:43
104506,TERMINAL CAMPINA DO SIQUEIRA,17:31
104819,TERMINAL CAPAO RASO,18:10
105511,TERMINAL HAUER,18:37
104703,TERMINAL CAPAO DA IMBUIA,19:02
