Linha,021
Tabela,008
num,ponto,horario
104506,TERMINAL CAMPINA DO SIQUEIRA,05:18
104819,TERMINAL CAPAO RASO,05:47
105511,TERMINAL HAUER,06:09
104703,TERMINAL CAPAO DA IMBUIA,06:31
104405,TERMINAL CABRAL,07:01
104506,TERMINAL CAMPINA DO SIQUEIRA,07:43
104819,TERMINAL CAPAO RASO,08:10
105511,TERMINAL HAUER,08:32
104703,TERMINAL CAPAO DA IMBUIA,08:54
104405,TERMINAL CABRAL,09:25
104506,TERMINAL CAMPINA DO SIQUEIRA,10:06
104819,TERMINAL CAPAO RASO,10:34
105511,TERMINAL HAUER,10:59
104703,TERMINAL CAPAO DA IMBUIA,11:22
104405,TERMINAL CABRAL,11:53
104506,TERMINAL CAMPINA DO SIQUEIRA,12:35
104819,TERMINAL CAPAO RASO,13:03
105511,TERMINAL HAUER,13:26
104703,TERMINAL CAPAO DA IMBUIA,13:49
104405,TERMINAL CABRAL,14:20
104506,TERMINAL CAMPINA DO SIQUEIRA,15:02
104819,TERMINAL CAPAO RASO,15:30
105511,TERMINAL HAUER,15:54
104703,TERMINAL CAPAO DA IMBUIA,16:20
104405,TERMINAL CABRAL,16:53
104506,TERMINAL CAMPINA DO SIQUEIRA,17:36
104819,TERMINAL CAPAO RASO,18:06
105511,TERMINAL HAUER,18:30
104703,TERMINAL CAPAO DA IMBUIA,18:54
104405,TERMINAL CABRAL,19:24
