Linha,021
Tabela,017-2
num,ponto,horario
104405,TERMINAL CABRAL,17:04
104506,TERMINAL CAMPINA DO SIQUEIRA,17:51
104819,TERMINAL CAPAO RASO,18:30
105511,TERMINAL HAUER,18:57
104703,TERMINAL CAPAO DA IMBUIA,19:21
