Linha,778
Tabela,002
num,ponto,horario
105303,TERMINAL FAZENDINHA,05:48
102010,PRACA RUI BARBOSA,06:21
105303,TERMINAL FAZENDINHA,06:55
102010,PRACA RUI BARBOSA,07:47
105303,TERMINAL FAZENDINHA,08:27
102010,PRACA RUI BARBOSA,09:12
105303,TERMINAL FAZENDINHA,09:52
102010,PRACA RUI BARBOSA,10:32
105303,TERMINAL FAZENDINHA,11:13
102010,PRACA RUI BARBOSA,11:57
105303,TERMINAL FAZENDINHA,12:40
102010,PRACA RUI BARBOSA,13:25
105303,TERMINAL FAZENDINHA,14:08
102010,PRACA RUI BARBOSA,14:51
105303,TERMINAL FAZENDINHA,15:34
102010,PRACA RUI BARBOSA,16:16
105303,TERMINAL FAZENDINHA,17:14
102010,PRACA RUI BARBOSA,18:08
105303,TERMINAL FAZENDINHA,19:06
102010,PRACA RUI BARBOSA,19:55
105303,TERMINAL FAZENDINHA,20:33
102010,PRACA RUI BARBOSA,21:11
105303,TERMINAL FAZENDINHA,21:46
102010,PRACA RUI BARBOSA,22:21
105303,TERMINAL FAZENDINHA,22:57
102010,PRACA RUI BARBOSA,23:31
105303,TERMINAL FAZENDINHA,00:07
102010,PRACA RUI BARBOSA,00:40
