Linha,365
Tabela,2
num,ponto,horario
130475,BAIRRO JARDIM SOCIAL,06:38
103503,PRACA ZACARIAS,07:02
180956,BAIRRO BATEL,07:24
103201,PRACA CARLOS GOMES,07:46
130475,BAIRRO JARDIM SOCIAL,08:12
103503,PRACA ZACARIAS,08:38
180956,BAIRRO BATEL,09:00
103201,PRACA CARLOS GOMES,09:22
130475,BAIRRO JARDIM SOCIAL,09:48
103503,PRACA ZACARIAS,10:14
180956,BAIRRO BATEL,10:36
103201,PRACA CARLOS GOMES,11:00
130475,BAIRRO JARDIM SOCIAL,11:26
103503,PRACA ZACARIAS,11:52
180956,BAIRRO BATEL,12:16
103201,PRACA CARLOS GOMES,12:40
130475,BAIRRO JARDIM SOCIAL,13:06
103503,PRACA ZACARIAS,13:32
180956,BAIRRO BATEL,13:56
103201,PRACA CARLOS GOMES,14:20
130475,BAIRRO JARDIM SOCIAL,14:46
103503,PRACA ZACARIAS,15:12
180956,BAIRRO BATEL,15:36
103201,PRACA CARLOS GOMES,16:00
130475,BAIRRO JARDIM SOCIAL,16:26
103503,PRACA ZACARIAS,16:52
180956,BAIRRO BATEL,17:16
103201,PRACA CARLOS GOMES,17:40
130475,BAIRRO JARDIM SOCIAL,18:06
103503,PRACA ZACARIAS,18:32
180956,BAIRRO BATEL,18:56
103201,PRACA CARLOS GOMES,19:20
130475,BAIRRO JARDIM SOCIAL,19:46
103503,PRACA ZACARIAS,20:12
180956,BAIRRO BATEL,20:36
103201,PRACA CARLOS GOMES,21:00
130475,BAIRRO JARDIM SOCIAL,21:26
103503,PRACA ZACARIAS,21:52
180956,BAIRRO BATEL,22:12
103201,PRACA CARLOS GOMES,22:34
130475,BAIRRO JARDIM SOCIAL,22:58
103503,PRACA ZACARIAS,23:24
180956,BAIRRO BATEL,23:44
103201,PRACA CARLOS GOMES,00:06
