Linha,030
Tabela,003
num,ponto,horario
105603,TERMINAL OFICINAS (SENT.CARMO),05:05
104907,TERMINAL CARMO (SENT. C.RASO),05:25
104815,TERMINAL CAPAO RASO,05:46
104905,TERMINAL CARMO (SENT.OFICINAS),06:14
105606,TERMINAL OFICINAS(SENT.B.ALTO),06:37
104006,TERM.BAIRRO ALTO (SENT.S.CAND),06:56
105907,TERMINAL SANTA CANDIDA,07:12
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),07:27
105603,TERMINAL OFICINAS (SENT.CARMO),07:48
104907,TERMINAL CARMO (SENT. C.RASO),08:13
104815,TERMINAL CAPAO RASO,08:37
104905,TERMINAL CARMO (SENT.OFICINAS),09:07
105606,TERMINAL OFICINAS(SENT.B.ALTO),09:32
104006,TERM.BAIRRO ALTO (SENT.S.CAND),09:52
105907,TERMINAL SANTA CANDIDA,10:08
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),10:24
105603,TERMINAL OFICINAS (SENT.CARMO),10:44
104907,TERMINAL CARMO (SENT. C.RASO),11:10
104815,TERMINAL CAPAO RASO,11:34
104905,TERMINAL CARMO (SENT.OFICINAS),12:04
105606,TERMINAL OFICINAS(SENT.B.ALTO),12:29
104006,TERM.BAIRRO ALTO (SENT.S.CAND),12:49
105907,TERMINAL SANTA CANDIDA,13:05
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),13:21
105603,TERMINAL OFICINAS (SENT.CARMO),13:41
104907,TERMINAL CARMO (SENT. C.RASO),14:07
104815,TERMINAL CAPAO RASO,14:31
104905,TERMINAL CARMO (SENT.OFICINAS),15:01
105606,TERMINAL OFICINAS(SENT.B.ALTO),15:26
104006,TERM.BAIRRO ALTO (SENT.S.CAND),15:46
105907,TERMINAL SANTA CANDIDA,16:02
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),16:18
105603,TERMINAL OFICINAS (SENT.CARMO),16:38
104907,TERMINAL CARMO (SENT. C.RASO),17:04
104815,TERMINAL CAPAO RASO,17:28
104905,TERMINAL CARMO (SENT.OFICINAS),17:58
105606,TERMINAL OFICINAS(SENT.B.ALTO),18:23
104006,TERM.BAIRRO ALTO (SENT.S.CAND),18:43
105907,TERMINAL SANTA CANDIDA,18:59
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),19:15
105603,TERMINAL OFICINAS (SENT.CARMO),19:35
104907,TERMINAL CARMO (SENT. C.RASO),20:01
104815,TERMINAL CAPAO RASO,20:25
104905,TERMINAL CARMO (SENT.OFICINAS),20:55
105606,TERMINAL OFICINAS(SENT.B.ALTO),21:20
104006,TERM.BAIRRO ALTO (SENT.S.CAND),21:40
105907,TERMINAL SANTA CANDIDA,21:56
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),22:12
105603,TERMINAL OFICINAS (SENT.CARMO),22:31
104907,TERMINAL CARMO (SENT. C.RASO),22:55
104815,TERMINAL CAPAO RASO,23:16
104905,TERMINAL CARMO (SENT.OFICINAS),23:43
105606,TERMINAL OFICINAS(SENT.B.ALTO),00:06
104006,TERM.BAIRRO ALTO (SENT.S.CAND),00:30
105907,TERMINAL SANTA CANDIDA,00:43
