Linha,659
Tabela,001
num,ponto,horario
170417,CAXIMBA/OLARIA,05:30
105719,TERMINAL PINHEIRINHO,06:13
170417,CAXIMBA/OLARIA,06:53
105719,TERMINAL PINHEIRINHO,07:36
170417,CAXIMBA/OLARIA,08:16
105719,TERMINAL PINHEIRINHO,08:59
170417,CAXIMBA/OLARIA,09:39
105719,TERMINAL PINHEIRINHO,10:22
170417,CAXIMBA/OLARIA,11:02
105719,TERMINAL PINHEIRINHO,11:45
170417,CAXIMBA/OLARIA,12:25
105719,TERMINAL PINHEIRINHO,13:08
170417,CAXIMBA/OLARIA,13:46
105719,TERMINAL PINHEIRINHO,14:28
170417,CAXIMBA/OLARIA,15:06
105719,TERMINAL PINHEIRINHO,15:48
170417,CAXIMBA/OLARIA,16:30
105719,TERMINAL PINHEIRINHO,17:18
170417,CAXIMBA/OLARIA,18:00
105719,TERMINAL PINHEIRINHO,18:42
170417,CAXIMBA/OLARIA,19:23
105719,TERMINAL PINHEIRINHO,20:06
170417,CAXIMBA/OLARIA,20:36
105719,TERMINAL PINHEIRINHO,21:10
170417,CAXIMBA/OLARIA,21:43
105719,TERMINAL PINHEIRINHO,22:20
170417,CAXIMBA/OLARIA,22:53
105719,TERMINAL PINHEIRINHO,23:30
