Linha,475
Tabela,3
num,ponto,horario
140871,BAIRRO CANAL BELEM,06:37
102019,PRACA RUI BARBOSA,07:18
140871,BAIRRO CANAL BELEM,07:55
102019,PRACA RUI BARBOSA,08:40
140871,BAIRRO CANAL BELEM,09:24
102019,PRACA RUI BARBOSA,10:01
140871,BAIRRO CANAL BELEM,10:36
102019,PRACA RUI BARBOSA,11:13
140871,BAIRRO CANAL BELEM,11:48
102019,PRACA RUI BARBOSA,12:25
140871,BAIRRO CANAL BELEM,13:00
102019,PRACA RUI BARBOSA,13:37
140871,BAIRRO CANAL BELEM,14:12
102019,PRACA RUI BARBOSA,14:49
140871,BAIRRO CANAL BELEM,15:24
102019,PRACA RUI BARBOSA,16:01
140871,BAIRRO CANAL BELEM,16:44
102019,PRACA RUI BARBOSA,17:22
140871,BAIRRO CANAL BELEM,18:06
102019,PRACA RUI BARBOSA,18:46
140871,BAIRRO CANAL BELEM,19:34
102019,PRACA RUI BARBOSA,20:16
140871,BAIRRO CANAL BELEM,20:55
102019,PRACA RUI BARBOSA,21:32
140871,BAIRRO CANAL BELEM,22:07
102019,PRACA RUI BARBOSA,22:43
140871,BAIRRO CANAL BELEM,23:18
102019,PRACA RUI BARBOSA,23:48
