Linha,643
Tabela,003-1
num,ponto,horario
160449,RUA NICOLA PELLANDA (INÍCIO),05:24
160758,BAIRRO UMBARÁ,05:27
105928,TERMINAL PINHEIRINHO,06:02
160758,BAIRRO UMBARÁ,06:30
105928,TERMINAL PINHEIRINHO,07:15
160758,BAIRRO UMBARÁ,07:51
