Linha,643
Tabela,002
num,ponto,horario
160449,RUA NICOLA PELLANDA (INÍCIO),05:03
160758,BAIRRO UMBARÁ,05:06
105928,TERMINAL PINHEIRINHO,05:41
160758,BAIRRO UMBARÁ,06:09
105928,TERMINAL PINHEIRINHO,06:51
160758,BAIRRO UMBARÁ,07:26
105928,TERMINAL PINHEIRINHO,08:13
160758,BAIRRO UMBARÁ,08:42
105928,TERMINAL PINHEIRINHO,09:25
160758,BAIRRO UMBARÁ,09:54
105928,TERMINAL PINHEIRINHO,10:34
160758,BAIRRO UMBARÁ,11:06
105928,TERMINAL PINHEIRINHO,11:43
160758,BAIRRO UMBARÁ,12:15
105928,TERMINAL PINHEIRINHO,12:51
160758,BAIRRO UMBARÁ,13:23
105928,TERMINAL PINHEIRINHO,13:59
160758,BAIRRO UMBARÁ,14:30
105928,TERMINAL PINHEIRINHO,15:06
160758,BAIRRO UMBARÁ,15:37
105928,TERMINAL PINHEIRINHO,16:13
160758,BAIRRO UMBARÁ,16:46
105928,TERMINAL PINHEIRINHO,17:24
160758,BAIRRO UMBARÁ,18:00
105928,TERMINAL PINHEIRINHO,18:44
160758,BAIRRO UMBARÁ,19:17
105928,TERMINAL PINHEIRINHO,20:00
160758,BAIRRO UMBARÁ,20:28
105928,TERMINAL PINHEIRINHO,21:03
160758,BAIRRO UMBARÁ,21:30
105928,TERMINAL PINHEIRINHO,22:06
160758,BAIRRO UMBARÁ,22:33
105928,TERMINAL PINHEIRINHO,23:08
160758,BAIRRO UMBARÁ,23:35
105928,TERMINAL PINHEIRINHO,00:10
