Linha,203
Tabela,018
num,ponto,horario
104801,TERMINAL CAPAO RASO,06:05
108035,ESTACAO TUBO BENTO VIANA/NORTE,06:23
108023,ESTACAO TUBO CENTRAL/NORTE,06:35
104411,TERMINAL CABRAL/SENTIDO NORTE,06:46
105901,TERMINAL SANTA CANDIDA,07:05
104413,TERMINAL CABRAL/SENTIDO SUL,07:18
108024,ESTACAO TUBO CENTRAL/SUL,07:30
108036,ESTACAO TUBO BENTO VIANA/SUL,07:43
104801,TERMINAL CAPAO RASO,08:05
108035,ESTACAO TUBO BENTO VIANA/NORTE,08:24
108023,ESTACAO TUBO CENTRAL/NORTE,08:36
104411,TERMINAL CABRAL/SENTIDO NORTE,08:47
105901,TERMINAL SANTA CANDIDA,09:09
104413,TERMINAL CABRAL/SENTIDO SUL,09:22
108024,ESTACAO TUBO CENTRAL/SUL,09:34
108036,ESTACAO TUBO BENTO VIANA/SUL,09:48
104801,TERMINAL CAPAO RASO,10:11
108035,ESTACAO TUBO BENTO VIANA/NORTE,10:30
108023,ESTACAO TUBO CENTRAL/NORTE,10:42
104411,TERMINAL CABRAL/SENTIDO NORTE,10:53
105901,TERMINAL SANTA CANDIDA,11:11
104413,TERMINAL CABRAL/SENTIDO SUL,11:24
108024,ESTACAO TUBO CENTRAL/SUL,11:36
108036,ESTACAO TUBO BENTO VIANA/SUL,11:50
104801,TERMINAL CAPAO RASO,12:12
108035,ESTACAO TUBO BENTO VIANA/NORTE,12:30
108023,ESTACAO TUBO CENTRAL/NORTE,12:42
104411,TERMINAL CABRAL/SENTIDO NORTE,12:53
105901,TERMINAL SANTA CANDIDA,13:11
104413,TERMINAL CABRAL/SENTIDO SUL,13:24
108024,ESTACAO TUBO CENTRAL/SUL,13:36
108036,ESTACAO TUBO BENTO VIANA/SUL,13:49
104801,TERMINAL CAPAO RASO,14:12
108035,ESTACAO TUBO BENTO VIANA/NORTE,14:30
108023,ESTACAO TUBO CENTRAL/NORTE,14:42
104411,TERMINAL CABRAL/SENTIDO NORTE,14:53
105901,TERMINAL SANTA CANDIDA,15:12
104413,TERMINAL CABRAL/SENTIDO SUL,15:25
108024,ESTACAO TUBO CENTRAL/SUL,15:37
108036,ESTACAO TUBO BENTO VIANA/SUL,15:51
104801,TERMINAL CAPAO RASO,16:15
108035,ESTACAO TUBO BENTO VIANA/NORTE,16:35
108023,ESTACAO TUBO CENTRAL/NORTE,16:48
104411,TERMINAL CABRAL/SENTIDO NORTE,16:59
105901,TERMINAL SANTA CANDIDA,17:18
104413,TERMINAL CABRAL/SENTIDO SUL,17:31
108024,ESTACAO TUBO CENTRAL/SUL,17:43
108036,ESTACAO TUBO BENTO VIANA/SUL,17:57
104801,TERMINAL CAPAO RASO,18:21
108035,ESTACAO TUBO BENTO VIANA/NORTE,18:41
108023,ESTACAO TUBO CENTRAL/NORTE,18:54
104411,TERMINAL CABRAL/SENTIDO NORTE,19:05
105901,TERMINAL SANTA CANDIDA,19:23
104413,TERMINAL CABRAL/SENTIDO SUL,19:35
108024,ESTACAO TUBO CENTRAL/SUL,19:47
108036,ESTACAO TUBO BENTO VIANA/SUL,20:00
104801,TERMINAL CAPAO RASO,20:24
108035,ESTACAO TUBO BENTO VIANA/NORTE,20:41
108023,ESTACAO TUBO CENTRAL/NORTE,20:53
104411,TERMINAL CABRAL/SENTIDO NORTE,21:03
105901,TERMINAL SANTA CANDIDA,21:21
104413,TERMINAL CABRAL/SENTIDO SUL,21:33
108024,ESTACAO TUBO CENTRAL/SUL,21:45
108036,ESTACAO TUBO BENTO VIANA/SUL,21:58
104801,TERMINAL CAPAO RASO,22:21
108035,ESTACAO TUBO BENTO VIANA/NORTE,22:38
108023,ESTACAO TUBO CENTRAL/NORTE,22:50
104411,TERMINAL CABRAL/SENTIDO NORTE,23:00
105901,TERMINAL SANTA CANDIDA,23:18
104413,TERMINAL CABRAL/SENTIDO SUL,23:30
108024,ESTACAO TUBO CENTRAL/SUL,23:42
108036,ESTACAO TUBO BENTO VIANA/SUL,23:55
