Linha,203
Tabela,006
num,ponto,horario
104801,TERMINAL CAPAO RASO,05:32
108035,ESTACAO TUBO BENTO VIANA/NORTE,05:50
108023,ESTACAO TUBO CENTRAL/NORTE,06:02
104411,TERMINAL CABRAL/SENTIDO NORTE,06:13
105901,TERMINAL SANTA CANDIDA,06:35
104413,TERMINAL CABRAL/SENTIDO SUL,06:47
108024,ESTACAO TUBO CENTRAL/SUL,06:59
108036,ESTACAO TUBO BENTO VIANA/SUL,07:13
104801,TERMINAL CAPAO RASO,07:36
108035,ESTACAO TUBO BENTO VIANA/NORTE,07:54
108023,ESTACAO TUBO CENTRAL/NORTE,08:06
104411,TERMINAL CABRAL/SENTIDO NORTE,08:17
105901,TERMINAL SANTA CANDIDA,08:39
104413,TERMINAL CABRAL/SENTIDO SUL,08:52
108024,ESTACAO TUBO CENTRAL/SUL,09:04
108036,ESTACAO TUBO BENTO VIANA/SUL,09:17
104801,TERMINAL CAPAO RASO,09:40
108035,ESTACAO TUBO BENTO VIANA/NORTE,09:58
108023,ESTACAO TUBO CENTRAL/NORTE,10:10
104411,TERMINAL CABRAL/SENTIDO NORTE,10:21
105901,TERMINAL SANTA CANDIDA,10:42
104413,TERMINAL CABRAL/SENTIDO SUL,10:55
108024,ESTACAO TUBO CENTRAL/SUL,11:07
108036,ESTACAO TUBO BENTO VIANA/SUL,11:20
104801,TERMINAL CAPAO RASO,11:43
108035,ESTACAO TUBO BENTO VIANA/NORTE,12:01
108023,ESTACAO TUBO CENTRAL/NORTE,12:13
104411,TERMINAL CABRAL/SENTIDO NORTE,12:24
105901,TERMINAL SANTA CANDIDA,12:45
104413,TERMINAL CABRAL/SENTIDO SUL,12:58
108024,ESTACAO TUBO CENTRAL/SUL,13:10
108036,ESTACAO TUBO BENTO VIANA/SUL,13:23
104801,TERMINAL CAPAO RASO,13:46
108035,ESTACAO TUBO BENTO VIANA/NORTE,14:04
108023,ESTACAO TUBO CENTRAL/NORTE,14:16
104411,TERMINAL CABRAL/SENTIDO NORTE,14:27
105901,TERMINAL SANTA CANDIDA,14:48
104413,TERMINAL CABRAL/SENTIDO SUL,15:01
108024,ESTACAO TUBO CENTRAL/SUL,15:13
108036,ESTACAO TUBO BENTO VIANA/SUL,15:26
104801,TERMINAL CAPAO RASO,15:50
108035,ESTACAO TUBO BENTO VIANA/NORTE,16:08
108023,ESTACAO TUBO CENTRAL/NORTE,16:21
104411,TERMINAL CABRAL/SENTIDO NORTE,16:32
105901,TERMINAL SANTA CANDIDA,16:56
104413,TERMINAL CABRAL/SENTIDO SUL,17:09
108024,ESTACAO TUBO CENTRAL/SUL,17:21
108036,ESTACAO TUBO BENTO VIANA/SUL,17:34
104801,TERMINAL CAPAO RASO,18:00
108035,ESTACAO TUBO BENTO VIANA/NORTE,18:19
108023,ESTACAO TUBO CENTRAL/NORTE,18:32
104411,TERMINAL CABRAL/SENTIDO NORTE,18:43
105901,TERMINAL SANTA CANDIDA,19:04
104413,TERMINAL CABRAL/SENTIDO SUL,19:17
108024,ESTACAO TUBO CENTRAL/SUL,19:29
108036,ESTACAO TUBO BENTO VIANA/SUL,19:42
