Linha,652
Tabela,002
num,ponto,horario
170747,BAIRRO VILA VERDE,05:01
105202,TERMINAL CIC,05:21
170747,BAIRRO VILA VERDE,05:39
105202,TERMINAL CIC,06:00
170747,BAIRRO VILA VERDE,06:20
105202,TERMINAL CIC,06:41
170747,BAIRRO VILA VERDE,07:00
105202,TERMINAL CIC,07:22
170747,BAIRRO VILA VERDE,07:40
105202,TERMINAL CIC,08:03
170747,BAIRRO VILA VERDE,08:24
105202,TERMINAL CIC,08:47
170747,BAIRRO VILA VERDE,09:08
105202,TERMINAL CIC,09:31
170747,BAIRRO VILA VERDE,09:52
105202,TERMINAL CIC,10:15
170747,BAIRRO VILA VERDE,10:36
105202,TERMINAL CIC,10:59
170747,BAIRRO VILA VERDE,11:19
105202,TERMINAL CIC,11:39
170747,BAIRRO VILA VERDE,11:59
105202,TERMINAL CIC,12:19
170747,BAIRRO VILA VERDE,12:39
105202,TERMINAL CIC,12:59
170747,BAIRRO VILA VERDE,13:19
105202,TERMINAL CIC,13:41
170747,BAIRRO VILA VERDE,14:02
105202,TERMINAL CIC,14:25
170747,BAIRRO VILA VERDE,14:46
105202,TERMINAL CIC,15:09
170747,BAIRRO VILA VERDE,15:30
105202,TERMINAL CIC,15:53
170747,BAIRRO VILA VERDE,16:14
105202,TERMINAL CIC,16:37
170747,BAIRRO VILA VERDE,16:59
105202,TERMINAL CIC,17:22
170747,BAIRRO VILA VERDE,17:43
105202,TERMINAL CIC,18:06
170747,BAIRRO VILA VERDE,18:27
105202,TERMINAL CIC,18:50
170747,BAIRRO VILA VERDE,19:10
105202,TERMINAL CIC,19:33
170747,BAIRRO VILA VERDE,19:52
105202,TERMINAL CIC,20:13
170747,BAIRRO VILA VERDE,20:32
105202,TERMINAL CIC,20:53
170747,BAIRRO VILA VERDE,21:12
105202,TERMINAL CIC,21:33
170747,BAIRRO VILA VERDE,21:52
105202,TERMINAL CIC,22:13
170747,BAIRRO VILA VERDE,22:32
105202,TERMINAL CIC,22:53
170747,BAIRRO VILA VERDE,23:12
105202,TERMINAL CIC,23:33
170747,BAIRRO VILA VERDE,23:52
105202,TERMINAL CIC,00:14
