Linha,226
Tabela,002
num,ponto,horario
120182,BAIRRO ABAETE,05:43
104207,TERMINAL BOA VISTA,06:03
120182,BAIRRO ABAETE,06:25
104207,TERMINAL BOA VISTA,06:45
120182,BAIRRO ABAETE,07:05
104207,TERMINAL BOA VISTA,07:27
120182,BAIRRO ABAETE,07:46
104207,TERMINAL BOA VISTA,08:09
120182,BAIRRO ABAETE,08:28
104207,TERMINAL BOA VISTA,08:46
120182,BAIRRO ABAETE,09:05
104207,TERMINAL BOA VISTA,09:25
120182,BAIRRO ABAETE,09:45
104207,TERMINAL BOA VISTA,10:05
120182,BAIRRO ABAETE,10:25
104207,TERMINAL BOA VISTA,10:45
120182,BAIRRO ABAETE,11:05
104207,TERMINAL BOA VISTA,11:25
120182,BAIRRO ABAETE,11:45
104207,TERMINAL BOA VISTA,12:05
120182,BAIRRO ABAETE,12:25
104207,TERMINAL BOA VISTA,12:45
120182,BAIRRO ABAETE,13:05
104207,TERMINAL BOA VISTA,13:25
120182,BAIRRO ABAETE,13:45
104207,TERMINAL BOA VISTA,14:05
120182,BAIRRO ABAETE,14:25
104207,TERMINAL BOA VISTA,14:45
120182,BAIRRO ABAETE,15:05
104207,TERMINAL BOA VISTA,15:27
120182,BAIRRO ABAETE,15:47
104207,TERMINAL BOA VISTA,16:09
120182,BAIRRO ABAETE,16:30
104207,TERMINAL BOA VISTA,16:52
120182,BAIRRO ABAETE,17:13
104207,TERMINAL BOA VISTA,17:35
120182,BAIRRO ABAETE,17:57
104207,TERMINAL BOA VISTA,18:18
120182,BAIRRO ABAETE,18:40
104207,TERMINAL BOA VISTA,19:01
120182,BAIRRO ABAETE,19:25
104207,TERMINAL BOA VISTA,19:45
120182,BAIRRO ABAETE,20:05
104207,TERMINAL BOA VISTA,20:25
120182,BAIRRO ABAETE,20:45
104207,TERMINAL BOA VISTA,21:05
120182,BAIRRO ABAETE,21:25
104207,TERMINAL BOA VISTA,21:45
120182,BAIRRO ABAETE,22:05
104207,TERMINAL BOA VISTA,22:26
120182,BAIRRO ABAETE,22:46
104207,TERMINAL BOA VISTA,23:08
120182,BAIRRO ABAETE,23:28
104207,TERMINAL BOA VISTA,23:47
120182,BAIRRO ABAETE,00:07
104207,TERMINAL BOA VISTA,00:26
