Linha,828
Tabela,2
num,ponto,horario
105308,T.FAZENDINHA SENTIDO T.C.RASO,07:43
104810,TERMINAL CAPAO RASO,07:56
105315,T.FAZENDINHA SENT.T.C.COMPRIDO,08:09
104613,TERMINAL CAMPO COMPRIDO,08:36
105308,T.FAZENDINHA SENTIDO T.C.RASO,09:03
104810,TERMINAL CAPAO RASO,09:17
105315,T.FAZENDINHA SENT.T.C.COMPRIDO,09:31
104613,TERMINAL CAMPO COMPRIDO,10:00
105308,T.FAZENDINHA SENTIDO T.C.RASO,10:27
104810,TERMINAL CAPAO RASO,10:42
105315,T.FAZENDINHA SENT.T.C.COMPRIDO,10:55
104613,TERMINAL CAMPO COMPRIDO,11:24
105308,T.FAZENDINHA SENTIDO T.C.RASO,11:51
104810,TERMINAL CAPAO RASO,12:06
105315,T.FAZENDINHA SENT.T.C.COMPRIDO,12:19
104613,TERMINAL CAMPO COMPRIDO,12:48
105308,T.FAZENDINHA SENTIDO T.C.RASO,13:15
104810,TERMINAL CAPAO RASO,13:30
105315,T.FAZENDINHA SENT.T.C.COMPRIDO,13:44
104613,TERMINAL CAMPO COMPRIDO,14:12
105308,T.FAZENDINHA SENTIDO T.C.RASO,14:39
104810,TERMINAL CAPAO RASO,14:55
105315,T.FAZENDINHA SENT.T.C.COMPRIDO,15:11
104613,TERMINAL CAMPO COMPRIDO,15:39
105308,T.FAZENDINHA SENTIDO T.C.RASO,16:06
104810,TERMINAL CAPAO RASO,16:22
105315,T.FAZENDINHA SENT.T.C.COMPRIDO,16:38
104613,TERMINAL CAMPO COMPRIDO,17:06
105308,T.FAZENDINHA SENTIDO T.C.RASO,17:33
104810,TERMINAL CAPAO RASO,17:49
105315,T.FAZENDINHA SENT.T.C.COMPRIDO,18:05
104613,TERMINAL CAMPO COMPRIDO,18:33
105308,T.FAZENDINHA SENTIDO T.C.RASO,19:00
104810,TERMINAL CAPAO RASO,19:16
105315,T.FAZENDINHA SENT.T.C.COMPRIDO,19:32
104613,TERMINAL CAMPO COMPRIDO,19:59
105308,T.FAZENDINHA SENTIDO T.C.RASO,20:25
