Linha,828
Tabela,003
num,ponto,horario
104613,TERMINAL CAMPO COMPRIDO,05:49
105308,T.FAZENDINHA SENTIDO T.C.RASO,06:14
104810,TERMINAL CAPAO RASO,06:30
105315,T.FAZENDINHA SENT.T.C.COMPRIDO,06:42
104613,TERMINAL CAMPO COMPRIDO,07:08
105308,T.FAZENDINHA SENTIDO T.C.RASO,07:32
104810,TERMINAL CAPAO RASO,07:49
105315,T.FAZENDINHA SENT.T.C.COMPRIDO,08:02
104613,TERMINAL CAMPO COMPRIDO,08:29
105308,T.FAZENDINHA SENTIDO T.C.RASO,08:53
104810,TERMINAL CAPAO RASO,09:10
105315,T.FAZENDINHA SENT.T.C.COMPRIDO,09:23
104613,TERMINAL CAMPO COMPRIDO,09:51
105308,T.FAZENDINHA SENTIDO T.C.RASO,10:17
104810,TERMINAL CAPAO RASO,10:34
105315,T.FAZENDINHA SENT.T.C.COMPRIDO,10:48
104613,TERMINAL CAMPO COMPRIDO,11:16
105308,T.FAZENDINHA SENTIDO T.C.RASO,11:42
104810,TERMINAL CAPAO RASO,11:59
105315,T.FAZENDINHA SENT.T.C.COMPRIDO,12:14
104613,TERMINAL CAMPO COMPRIDO,12:42
105308,T.FAZENDINHA SENTIDO T.C.RASO,13:09
104810,TERMINAL CAPAO RASO,13:26
105315,T.FAZENDINHA SENT.T.C.COMPRIDO,13:42
104613,TERMINAL CAMPO COMPRIDO,14:10
105308,T.FAZENDINHA SENTIDO T.C.RASO,14:37
104810,TERMINAL CAPAO RASO,14:54
105315,T.FAZENDINHA SENT.T.C.COMPRIDO,15:11
104613,TERMINAL CAMPO COMPRIDO,15:39
105308,T.FAZENDINHA SENTIDO T.C.RASO,16:07
104810,TERMINAL CAPAO RASO,16:24
105315,T.FAZENDINHA SENT.T.C.COMPRIDO,16:41
104613,TERMINAL CAMPO COMPRIDO,17:09
105308,T.FAZENDINHA SENTIDO T.C.RASO,17:37
104810,TERMINAL CAPAO RASO,17:54
105315,T.FAZENDINHA SENT.T.C.COMPRIDO,18:11
104613,TERMINAL CAMPO COMPRIDO,18:39
105308,T.FAZENDINHA SENTIDO T.C.RASO,19:07
104810,TERMINAL CAPAO RASO,19:24
105315,T.FAZENDINHA SENT.T.C.COMPRIDO,19:41
104613,TERMINAL CAMPO COMPRIDO,20:09
105308,T.FAZENDINHA SENTIDO T.C.RASO,20:34
104810,TERMINAL CAPAO RASO,20:50
105315,T.FAZENDINHA SENT.T.C.COMPRIDO,21:03
104613,TERMINAL CAMPO COMPRIDO,21:30
105308,T.FAZENDINHA SENTIDO T.C.RASO,21:55
104810,TERMINAL CAPAO RASO,22:11
105315,T.FAZENDINHA SENT.T.C.COMPRIDO,22:24
104613,TERMINAL CAMPO COMPRIDO,22:51
105308,T.FAZENDINHA SENTIDO T.C.RASO,23:14
104810,TERMINAL CAPAO RASO,23:29
105315,T.FAZENDINHA SENT.T.C.COMPRIDO,23:42
