Linha,828
Tabela,002
num,ponto,horario
104810,TERMINAL CAPAO RASO,05:40
105315,T.FAZENDINHA SENT.T.C.COMPRIDO,05:52
104613,TERMINAL CAMPO COMPRIDO,06:17
105308,T.FAZENDINHA SENTIDO T.C.RASO,06:40
104810,TERMINAL CAPAO RASO,06:55
105315,T.FAZENDINHA SENT.T.C.COMPRIDO,07:08
104613,TERMINAL CAMPO COMPRIDO,07:35
105308,T.FAZENDINHA SENTIDO T.C.RASO,07:59
104810,TERMINAL CAPAO RASO,08:16
105315,T.FAZENDINHA SENT.T.C.COMPRIDO,08:29
104613,TERMINAL CAMPO COMPRIDO,08:56
105308,T.FAZENDINHA SENTIDO T.C.RASO,09:21
104810,TERMINAL CAPAO RASO,09:38
105315,T.FAZENDINHA SENT.T.C.COMPRIDO,09:51
104613,TERMINAL CAMPO COMPRIDO,10:19
105308,T.FAZENDINHA SENTIDO T.C.RASO,10:45
104810,TERMINAL CAPAO RASO,11:02
105315,T.FAZENDINHA SENT.T.C.COMPRIDO,11:17
104613,TERMINAL CAMPO COMPRIDO,11:45
105308,T.FAZENDINHA SENTIDO T.C.RASO,12:11
104810,TERMINAL CAPAO RASO,12:28
105315,T.FAZENDINHA SENT.T.C.COMPRIDO,12:43
104613,TERMINAL CAMPO COMPRIDO,13:11
105308,T.FAZENDINHA SENTIDO T.C.RASO,13:38
104810,TERMINAL CAPAO RASO,13:55
105315,T.FAZENDINHA SENT.T.C.COMPRIDO,14:12
104613,TERMINAL CAMPO COMPRIDO,14:40
105308,T.FAZENDINHA SENTIDO T.C.RASO,15:07
104810,TERMINAL CAPAO RASO,15:24
105315,T.FAZENDINHA SENT.T.C.COMPRIDO,15:41
104613,TERMINAL CAMPO COMPRIDO,16:09
105308,T.FAZENDINHA SENTIDO T.C.RASO,16:37
104810,TERMINAL CAPAO RASO,16:54
105315,T.FAZENDINHA SENT.T.C.COMPRIDO,17:11
104613,TERMINAL CAMPO COMPRIDO,17:39
105308,T.FAZENDINHA SENTIDO T.C.RASO,18:07
104810,TERMINAL CAPAO RASO,18:24
105315,T.FAZENDINHA SENT.T.C.COMPRIDO,18:41
104613,TERMINAL CAMPO COMPRIDO,19:09
105308,T.FAZENDINHA SENTIDO T.C.RASO,19:37
104810,TERMINAL CAPAO RASO,19:54
105315,T.FAZENDINHA SENT.T.C.COMPRIDO,20:09
104613,TERMINAL CAMPO COMPRIDO,20:36
105308,T.FAZENDINHA SENTIDO T.C.RASO,21:01
104810,TERMINAL CAPAO RASO,21:17
105315,T.FAZENDINHA SENT.T.C.COMPRIDO,21:30
104613,TERMINAL CAMPO COMPRIDO,21:57
105308,T.FAZENDINHA SENTIDO T.C.RASO,22:22
104810,TERMINAL CAPAO RASO,22:38
105315,T.FAZENDINHA SENT.T.C.COMPRIDO,22:51
104613,TERMINAL CAMPO COMPRIDO,23:18
105308,T.FAZENDINHA SENTIDO T.C.RASO,23:41
104810,TERMINAL CAPAO RASO,23:53
105315,T.FAZENDINHA SENT.T.C.COMPRIDO,00:06
