Linha,700
Tabela,008
num,ponto,horario
105706,TERMINAL PINHEIRINHO,06:14
109018,E.T. CIRCULO MILITAR / CABRAL,06:47
109085,TERMINAL CABRAL,07:02
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,07:16
105706,TERMINAL PINHEIRINHO,07:53
109018,E.T. CIRCULO MILITAR / CABRAL,08:28
109085,TERMINAL CABRAL,08:42
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,08:55
105706,TERMINAL PINHEIRINHO,09:30
109018,E.T. CIRCULO MILITAR / CABRAL,10:05
109085,TERMINAL CABRAL,10:18
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,10:31
105706,TERMINAL PINHEIRINHO,11:06
109018,E.T. CIRCULO MILITAR / CABRAL,11:41
109085,TERMINAL CABRAL,11:54
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,12:07
105706,TERMINAL PINHEIRINHO,12:42
109018,E.T. CIRCULO MILITAR / CABRAL,13:17
109085,TERMINAL CABRAL,13:30
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,13:43
105706,TERMINAL PINHEIRINHO,14:18
109018,E.T. CIRCULO MILITAR / CABRAL,14:53
109085,TERMINAL CABRAL,15:06
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,15:19
105706,TERMINAL PINHEIRINHO,15:54
109018,E.T. CIRCULO MILITAR / CABRAL,16:27
109085,TERMINAL CABRAL,16:42
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,16:59
105706,TERMINAL PINHEIRINHO,17:43
109018,E.T. CIRCULO MILITAR / CABRAL,18:23
109085,TERMINAL CABRAL,18:40
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,18:57
105706,TERMINAL PINHEIRINHO,19:42
109018,E.T. CIRCULO MILITAR / CABRAL,20:18
109085,TERMINAL CABRAL,20:33
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,20:47
105706,TERMINAL PINHEIRINHO,21:18
109018,E.T. CIRCULO MILITAR / CABRAL,21:48
109085,TERMINAL CABRAL,22:02
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,22:16
105706,TERMINAL PINHEIRINHO,22:47
109018,E.T. CIRCULO MILITAR / CABRAL,23:17
109085,TERMINAL CABRAL,23:29
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,23:41
