Linha,700
Tabela,011
num,ponto,horario
109085,TERMINAL CABRAL,15:50
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,16:05
105706,TERMINAL PINHEIRINHO,16:44
109017,E.T. CIRCULO MILITAR / CABRAL,17:22
109085,TERMINAL CABRAL,17:40
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,17:55
105706,TERMINAL PINHEIRINHO,18:40
109017,E.T. CIRCULO MILITAR / CABRAL,19:16
109085,TERMINAL CABRAL,19:37
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,19:49
105706,TERMINAL PINHEIRINHO,20:20
109017,E.T. CIRCULO MILITAR / CABRAL,20:50
109085,TERMINAL CABRAL,21:05
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,21:17
105706,TERMINAL PINHEIRINHO,21:48
109017,E.T. CIRCULO MILITAR / CABRAL,22:18
109085,TERMINAL CABRAL,22:33
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,22:45
105706,TERMINAL PINHEIRINHO,23:16
109017,E.T. CIRCULO MILITAR / CABRAL,23:46
109085,TERMINAL CABRAL,00:03
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,00:15
