Linha,700
Tabela,009
num,ponto,horario
105706,TERMINAL PINHEIRINHO,06:20
109017,E.T. CIRCULO MILITAR / CABRAL,06:52
109085,TERMINAL CABRAL,07:09
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,07:23
105706,TERMINAL PINHEIRINHO,08:00
109017,E.T. CIRCULO MILITAR / CABRAL,08:36
109085,TERMINAL CABRAL,08:55
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,09:12
105706,TERMINAL PINHEIRINHO,09:46
109017,E.T. CIRCULO MILITAR / CABRAL,10:19
109085,TERMINAL CABRAL,10:34
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,10:47
105706,TERMINAL PINHEIRINHO,11:21
109017,E.T. CIRCULO MILITAR / CABRAL,11:54
109085,TERMINAL CABRAL,12:09
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,12:22
105706,TERMINAL PINHEIRINHO,12:56
109017,E.T. CIRCULO MILITAR / CABRAL,13:29
109085,TERMINAL CABRAL,13:44
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,13:57
105706,TERMINAL PINHEIRINHO,14:31
109017,E.T. CIRCULO MILITAR / CABRAL,15:04
109085,TERMINAL CABRAL,15:19
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,15:32
105706,TERMINAL PINHEIRINHO,16:11
109017,E.T. CIRCULO MILITAR / CABRAL,16:49
109085,TERMINAL CABRAL,17:07
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,17:22
105706,TERMINAL PINHEIRINHO,18:05
109017,E.T. CIRCULO MILITAR / CABRAL,18:43
109085,TERMINAL CABRAL,19:02
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,19:16
