Linha,700
Tabela,002
num,ponto,horario
105706,TERMINAL PINHEIRINHO,05:30
109017,E.T. CIRCULO MILITAR / CABRAL,06:02
109085,TERMINAL CABRAL,06:19
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,06:33
105706,TERMINAL PINHEIRINHO,07:10
109017,E.T. CIRCULO MILITAR / CABRAL,07:42
109085,TERMINAL CABRAL,08:01
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,08:15
105706,TERMINAL PINHEIRINHO,08:49
109017,E.T. CIRCULO MILITAR / CABRAL,09:22
109085,TERMINAL CABRAL,09:37
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,09:50
105706,TERMINAL PINHEIRINHO,10:24
109017,E.T. CIRCULO MILITAR / CABRAL,10:57
109085,TERMINAL CABRAL,11:12
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,11:25
105706,TERMINAL PINHEIRINHO,11:59
109017,E.T. CIRCULO MILITAR / CABRAL,12:32
109085,TERMINAL CABRAL,12:47
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,13:00
105706,TERMINAL PINHEIRINHO,13:34
109017,E.T. CIRCULO MILITAR / CABRAL,14:07
109085,TERMINAL CABRAL,14:22
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,14:35
105706,TERMINAL PINHEIRINHO,15:16
109017,E.T. CIRCULO MILITAR / CABRAL,15:54
109085,TERMINAL CABRAL,16:12
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,16:27
105706,TERMINAL PINHEIRINHO,17:07
109017,E.T. CIRCULO MILITAR / CABRAL,17:45
109085,TERMINAL CABRAL,18:03
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,18:18
