Linha,700
Tabela,001
num,ponto,horario
105706,TERMINAL PINHEIRINHO,05:32
109018,E.T. CIRCULO MILITAR / CABRAL,06:03
109085,TERMINAL CABRAL,06:18
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,06:32
105706,TERMINAL PINHEIRINHO,07:08
109018,E.T. CIRCULO MILITAR / CABRAL,07:41
109085,TERMINAL CABRAL,07:58
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,08:13
105706,TERMINAL PINHEIRINHO,08:48
109018,E.T. CIRCULO MILITAR / CABRAL,09:23
109085,TERMINAL CABRAL,09:36
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,09:49
105706,TERMINAL PINHEIRINHO,10:24
109018,E.T. CIRCULO MILITAR / CABRAL,10:59
109085,TERMINAL CABRAL,11:12
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,11:25
105706,TERMINAL PINHEIRINHO,12:00
109018,E.T. CIRCULO MILITAR / CABRAL,12:35
109085,TERMINAL CABRAL,12:48
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,13:01
105706,TERMINAL PINHEIRINHO,13:36
109018,E.T. CIRCULO MILITAR / CABRAL,14:11
109085,TERMINAL CABRAL,14:24
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,14:37
105706,TERMINAL PINHEIRINHO,15:12
109018,E.T. CIRCULO MILITAR / CABRAL,15:47
109085,TERMINAL CABRAL,16:00
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,16:13
105706,TERMINAL PINHEIRINHO,16:58
109018,E.T. CIRCULO MILITAR / CABRAL,17:41
109085,TERMINAL CABRAL,17:55
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,18:12
105706,TERMINAL PINHEIRINHO,19:00
109018,E.T. CIRCULO MILITAR / CABRAL,19:38
109085,TERMINAL CABRAL,19:49
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,20:03
105706,TERMINAL PINHEIRINHO,20:34
109018,E.T. CIRCULO MILITAR / CABRAL,21:04
109085,TERMINAL CABRAL,21:19
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,21:33
105706,TERMINAL PINHEIRINHO,22:04
109018,E.T. CIRCULO MILITAR / CABRAL,22:34
109085,TERMINAL CABRAL,22:49
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,23:03
105706,TERMINAL PINHEIRINHO,23:34
109018,E.T. CIRCULO MILITAR / CABRAL,00:04
