Linha,650
Tabela,003
num,ponto,horario
171065,TERMINAL TATUQUARA,09:31
105739,TERMINAL PINHEIRINHO,10:03
171065,TERMINAL TATUQUARA,10:30
105739,TERMINAL PINHEIRINHO,11:03
171065,TERMINAL TATUQUARA,11:30
105739,TERMINAL PINHEIRINHO,12:03
171065,TERMINAL TATUQUARA,12:32
105739,TERMINAL PINHEIRINHO,13:06
171065,TERMINAL TATUQUARA,13:35
105739,TERMINAL PINHEIRINHO,14:09
171065,TERMINAL TATUQUARA,14:38
105739,TERMINAL PINHEIRINHO,15:12
171065,TERMINAL TATUQUARA,15:41
105739,TERMINAL PINHEIRINHO,16:15
171065,TERMINAL TATUQUARA,16:44
105739,TERMINAL PINHEIRINHO,17:18
171065,TERMINAL TATUQUARA,17:48
105739,TERMINAL PINHEIRINHO,18:24
171065,TERMINAL TATUQUARA,18:56
105739,TERMINAL PINHEIRINHO,19:30
171065,TERMINAL TATUQUARA,19:58
105739,TERMINAL PINHEIRINHO,20:30
171065,TERMINAL TATUQUARA,20:58
105739,TERMINAL PINHEIRINHO,21:30
171065,TERMINAL TATUQUARA,21:58
105739,TERMINAL PINHEIRINHO,22:30
171065,TERMINAL TATUQUARA,22:58
105739,TERMINAL PINHEIRINHO,23:30
171065,TERMINAL TATUQUARA,23:58
105739,TERMINAL PINHEIRINHO,00:30
