Linha,650
Tabela,001
num,ponto,horario
171065,TERMINAL TATUQUARA,04:45
105739,TERMINAL PINHEIRINHO,05:18
171065,TERMINAL TATUQUARA,05:45
105739,TERMINAL PINHEIRINHO,06:18
171065,TERMINAL TATUQUARA,06:45
105739,TERMINAL PINHEIRINHO,07:18
171065,TERMINAL TATUQUARA,07:45
105739,TERMINAL PINHEIRINHO,08:17
171065,TERMINAL TATUQUARA,08:45
105739,TERMINAL PINHEIRINHO,09:15
171065,TERMINAL TATUQUARA,09:50
105739,TERMINAL PINHEIRINHO,10:23
171065,TERMINAL TATUQUARA,10:50
105739,TERMINAL PINHEIRINHO,11:23
171065,TERMINAL TATUQUARA,11:51
105739,TERMINAL PINHEIRINHO,12:24
171065,TERMINAL TATUQUARA,12:53
105739,TERMINAL PINHEIRINHO,13:27
171065,TERMINAL TATUQUARA,13:56
105739,TERMINAL PINHEIRINHO,14:30
171065,TERMINAL TATUQUARA,14:59
105739,TERMINAL PINHEIRINHO,15:33
171065,TERMINAL TATUQUARA,16:02
105739,TERMINAL PINHEIRINHO,16:36
171065,TERMINAL TATUQUARA,17:05
105739,TERMINAL PINHEIRINHO,17:40
171065,TERMINAL TATUQUARA,18:10
105739,TERMINAL PINHEIRINHO,18:46
171065,TERMINAL TATUQUARA,19:27
105739,TERMINAL PINHEIRINHO,20:00
171065,TERMINAL TATUQUARA,20:28
105739,TERMINAL PINHEIRINHO,21:00
171065,TERMINAL TATUQUARA,21:28
105739,TERMINAL PINHEIRINHO,22:00
171065,TERMINAL TATUQUARA,22:28
105739,TERMINAL PINHEIRINHO,23:00
171065,TERMINAL TATUQUARA,23:28
105739,TERMINAL PINHEIRINHO,00:00
