Linha,658
Tabela,005-2
num,ponto,horario
104808,TERMINAL CAPAO RASO,16:23
105004,TERMINAL CAIUA,17:05
104808,TERMINAL CAPAO RASO,17:49
105004,TERMINAL CAIUA,18:35
104808,TERMINAL CAPAO RASO,19:17
