Linha,658
Tabela,003
num,ponto,horario
105004,TERMINAL CAIUA,05:21
104808,TERMINAL CAPAO RASO,06:00
105004,TERMINAL CAIUA,06:38
104808,TERMINAL CAPAO RASO,07:21
105004,TERMINAL CAIUA,08:00
104808,TERMINAL CAPAO RASO,08:44
105004,TERMINAL CAIUA,09:24
104808,TERMINAL CAPAO RASO,10:04
105004,TERMINAL CAIUA,10:44
104808,TERMINAL CAPAO RASO,11:24
105004,TERMINAL CAIUA,12:04
104808,TERMINAL CAPAO RASO,12:44
105004,TERMINAL CAIUA,13:24
104808,TERMINAL CAPAO RASO,14:04
105004,TERMINAL CAIUA,14:45
104808,TERMINAL CAPAO RASO,15:25
105004,TERMINAL CAIUA,16:11
104808,TERMINAL CAPAO RASO,16:56
105004,TERMINAL CAIUA,17:41
104808,TERMINAL CAPAO RASO,18:25
105004,TERMINAL CAIUA,19:11
104808,TERMINAL CAPAO RASO,19:51
105004,TERMINAL CAIUA,20:29
104808,TERMINAL CAPAO RASO,21:03
105004,TERMINAL CAIUA,21:41
104808,TERMINAL CAPAO RASO,22:15
105004,TERMINAL CAIUA,22:53
104808,TERMINAL CAPAO RASO,23:27
105004,TERMINAL CAIUA,00:05
