Linha,030
Tabela,006
num,ponto,horario
104815,TERMINAL CAPAO RASO,05:30
104905,TERMINAL CARMO (SENT.OFICINAS),06:03
105606,TERMINAL OFICINAS(SENT.B.ALTO),06:32
104006,TERM.BAIRRO ALTO (SENT.S.CAND),06:54
105907,TERMINAL SANTA CANDIDA,07:12
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),07:30
105603,TERMINAL OFICINAS (SENT.CARMO),07:54
104907,TERMINAL CARMO (SENT. C.RASO),08:22
104815,TERMINAL CAPAO RASO,08:47
104905,TERMINAL CARMO (SENT.OFICINAS),09:19
105606,TERMINAL OFICINAS(SENT.B.ALTO),09:49
104006,TERM.BAIRRO ALTO (SENT.S.CAND),10:11
105907,TERMINAL SANTA CANDIDA,10:29
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),10:49
105603,TERMINAL OFICINAS (SENT.CARMO),11:13
104907,TERMINAL CARMO (SENT. C.RASO),11:41
104815,TERMINAL CAPAO RASO,12:06
104905,TERMINAL CARMO (SENT.OFICINAS),12:38
105606,TERMINAL OFICINAS(SENT.B.ALTO),13:08
104006,TERM.BAIRRO ALTO (SENT.S.CAND),13:30
105907,TERMINAL SANTA CANDIDA,13:48
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),14:08
105603,TERMINAL OFICINAS (SENT.CARMO),14:32
104907,TERMINAL CARMO (SENT. C.RASO),15:00
104815,TERMINAL CAPAO RASO,15:25
104905,TERMINAL CARMO (SENT.OFICINAS),15:57
105606,TERMINAL OFICINAS(SENT.B.ALTO),16:27
104006,TERM.BAIRRO ALTO (SENT.S.CAND),16:49
105907,TERMINAL SANTA CANDIDA,17:07
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),17:27
105603,TERMINAL OFICINAS (SENT.CARMO),17:51
104907,TERMINAL CARMO (SENT. C.RASO),18:19
104815,TERMINAL CAPAO RASO,18:44
104905,TERMINAL CARMO (SENT.OFICINAS),19:16
105606,TERMINAL OFICINAS(SENT.B.ALTO),19:46
104006,TERM.BAIRRO ALTO (SENT.S.CAND),20:08
105907,TERMINAL SANTA CANDIDA,20:26
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),20:46
105603,TERMINAL OFICINAS (SENT.CARMO),21:10
104907,TERMINAL CARMO (SENT. C.RASO),21:38
104815,TERMINAL CAPAO RASO,22:03
104905,TERMINAL CARMO (SENT.OFICINAS),22:35
105606,TERMINAL OFICINAS(SENT.B.ALTO),23:05
104006,TERM.BAIRRO ALTO (SENT.S.CAND),23:27
105907,TERMINAL SANTA CANDIDA,23:45
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),00:01
105603,TERMINAL OFICINAS (SENT.CARMO),00:23
