Linha,030
Tabela,001
num,ponto,horario
104815,TERMINAL CAPAO RASO,05:00
104905,TERMINAL CARMO (SENT.OFICINAS),05:31
105606,TERMINAL OFICINAS(SENT.B.ALTO),05:59
104006,TERM.BAIRRO ALTO (SENT.S.CAND),06:21
105907,TERMINAL SANTA CANDIDA,06:39
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),06:57
105603,TERMINAL OFICINAS (SENT.CARMO),07:21
104907,TERMINAL CARMO (SENT. C.RASO),07:49
104815,TERMINAL CAPAO RASO,08:14
104905,TERMINAL CARMO (SENT.OFICINAS),08:46
105606,TERMINAL OFICINAS(SENT.B.ALTO),09:16
104006,TERM.BAIRRO ALTO (SENT.S.CAND),09:38
105907,TERMINAL SANTA CANDIDA,09:56
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),10:16
105603,TERMINAL OFICINAS (SENT.CARMO),10:40
104907,TERMINAL CARMO (SENT. C.RASO),11:08
104815,TERMINAL CAPAO RASO,11:33
104905,TERMINAL CARMO (SENT.OFICINAS),12:05
105606,TERMINAL OFICINAS(SENT.B.ALTO),12:35
104006,TERM.BAIRRO ALTO (SENT.S.CAND),12:57
105907,TERMINAL SANTA CANDIDA,13:15
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),13:35
105603,TERMINAL OFICINAS (SENT.CARMO),13:59
104907,TERMINAL CARMO (SENT. C.RASO),14:27
104815,TERMINAL CAPAO RASO,14:52
104905,TERMINAL CARMO (SENT.OFICINAS),15:24
105606,TERMINAL OFICINAS(SENT.B.ALTO),15:54
104006,TERM.BAIRRO ALTO (SENT.S.CAND),16:16
105907,TERMINAL SANTA CANDIDA,16:34
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),16:54
105603,TERMINAL OFICINAS (SENT.CARMO),17:18
104907,TERMINAL CARMO (SENT. C.RASO),17:46
104815,TERMINAL CAPAO RASO,18:11
104905,TERMINAL CARMO (SENT.OFICINAS),18:43
105606,TERMINAL OFICINAS(SENT.B.ALTO),19:13
104006,TERM.BAIRRO ALTO (SENT.S.CAND),19:35
105907,TERMINAL SANTA CANDIDA,19:53
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),20:13
105603,TERMINAL OFICINAS (SENT.CARMO),20:37
104907,TERMINAL CARMO (SENT. C.RASO),21:05
104815,TERMINAL CAPAO RASO,21:30
104905,TERMINAL CARMO (SENT.OFICINAS),22:02
105606,TERMINAL OFICINAS(SENT.B.ALTO),22:32
104006,TERM.BAIRRO ALTO (SENT.S.CAND),22:54
105907,TERMINAL SANTA CANDIDA,23:12
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),23:30
105603,TERMINAL OFICINAS (SENT.CARMO),23:52
104907,TERMINAL CARMO (SENT. C.RASO),00:18
104815,TERMINAL CAPAO RASO,00:38
