Linha,701
Tabela,005
num,ponto,horario
105301,TERMINAL FAZENDINHA,06:42
102015,PRACA RUI BARBOSA,07:14
105301,TERMINAL FAZENDINHA,07:46
102015,PRACA RUI BARBOSA,08:22
105301,TERMINAL FAZENDINHA,08:54
102015,PRACA RUI BARBOSA,09:22
105301,TERMINAL FAZENDINHA,09:54
102015,PRACA RUI BARBOSA,10:26
105301,TERMINAL FAZENDINHA,10:58
102015,PRACA RUI BARBOSA,11:30
105301,TERMINAL FAZENDINHA,12:02
102015,PRACA RUI BARBOSA,12:34
105301,TERMINAL FAZENDINHA,13:06
102015,PRACA RUI BARBOSA,13:38
105301,TERMINAL FAZENDINHA,14:10
102015,PRACA RUI BARBOSA,14:42
105301,TERMINAL FAZENDINHA,15:14
102015,PRACA RUI BARBOSA,15:47
105301,TERMINAL FAZENDINHA,16:21
102015,PRACA RUI BARBOSA,16:59
105301,TERMINAL FAZENDINHA,17:35
102015,PRACA RUI BARBOSA,18:08
105301,TERMINAL FAZENDINHA,18:46
102015,PRACA RUI BARBOSA,19:18
105301,TERMINAL FAZENDINHA,19:53
102015,PRACA RUI BARBOSA,20:24
105301,TERMINAL FAZENDINHA,20:52
102015,PRACA RUI BARBOSA,21:18
105301,TERMINAL FAZENDINHA,21:46
102015,PRACA RUI BARBOSA,22:12
105301,TERMINAL FAZENDINHA,22:40
102015,PRACA RUI BARBOSA,23:06
105301,TERMINAL FAZENDINHA,23:33
102015,PRACA RUI BARBOSA,23:58
