Linha,701
Tabela,001
num,ponto,horario
105301,TERMINAL FAZENDINHA,05:20
102015,PRACA RUI BARBOSA,05:43
105301,TERMINAL FAZENDINHA,06:16
102015,PRACA RUI BARBOSA,06:48
105301,TERMINAL FAZENDINHA,07:20
102015,PRACA RUI BARBOSA,07:56
105301,TERMINAL FAZENDINHA,08:28
102015,PRACA RUI BARBOSA,09:01
105301,TERMINAL FAZENDINHA,09:33
102015,PRACA RUI BARBOSA,10:05
105301,TERMINAL FAZENDINHA,10:37
102015,PRACA RUI BARBOSA,11:09
105301,TERMINAL FAZENDINHA,11:41
102015,PRACA RUI BARBOSA,12:13
105301,TERMINAL FAZENDINHA,12:45
102015,PRACA RUI BARBOSA,13:17
105301,TERMINAL FAZENDINHA,13:49
102015,PRACA RUI BARBOSA,14:21
105301,TERMINAL FAZENDINHA,14:53
102015,PRACA RUI BARBOSA,15:25
105301,TERMINAL FAZENDINHA,15:57
102015,PRACA RUI BARBOSA,16:33
105301,TERMINAL FAZENDINHA,17:08
102015,PRACA RUI BARBOSA,17:40
105301,TERMINAL FAZENDINHA,18:18
102015,PRACA RUI BARBOSA,18:50
105301,TERMINAL FAZENDINHA,19:25
102015,PRACA RUI BARBOSA,19:57
105301,TERMINAL FAZENDINHA,20:24
102015,PRACA RUI BARBOSA,20:51
105301,TERMINAL FAZENDINHA,21:19
102015,PRACA RUI BARBOSA,21:45
105301,TERMINAL FAZENDINHA,22:13
102015,PRACA RUI BARBOSA,22:39
105301,TERMINAL FAZENDINHA,23:07
102015,PRACA RUI BARBOSA,23:33
105301,TERMINAL FAZENDINHA,23:59
102015,PRACA RUI BARBOSA,00:23
