Linha,X35
Tabela,001-2
num,ponto,horario
109058,ESTACAO TUBO PREFEITURA,16:13
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,16:21
105706,TERMINAL PINHEIRINHO,17:02
109058,ESTACAO TUBO PREFEITURA,17:56
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,18:04
