Linha,826
Tabela,001
num,ponto,horario
105205,TERMINAL CIC,05:15
105008,TERM.CAIUA SENTIDO TERM.C.COMP,05:30
104615,TERMINAL CAMPO COMPRIDO,05:47
105006,TERM. CAIUA SENTIDO CIC,06:04
105205,TERMINAL CIC,06:21
105008,TERM.CAIUA SENTIDO TERM.C.COMP,06:36
104615,TERMINAL CAMPO COMPRIDO,06:53
105006,TERM. CAIUA SENTIDO CIC,07:10
105205,TERMINAL CIC,07:27
105008,TERM.CAIUA SENTIDO TERM.C.COMP,07:42
104615,TERMINAL CAMPO COMPRIDO,07:59
105006,TERM. CAIUA SENTIDO CIC,08:16
105205,TERMINAL CIC,08:39
105008,TERM.CAIUA SENTIDO TERM.C.COMP,08:54
104615,TERMINAL CAMPO COMPRIDO,09:13
105006,TERM. CAIUA SENTIDO CIC,09:30
105205,TERMINAL CIC,09:49
105008,TERM.CAIUA SENTIDO TERM.C.COMP,10:04
104615,TERMINAL CAMPO COMPRIDO,10:23
105006,TERM. CAIUA SENTIDO CIC,10:40
105205,TERMINAL CIC,10:59
105008,TERM.CAIUA SENTIDO TERM.C.COMP,11:14
104615,TERMINAL CAMPO COMPRIDO,11:33
105006,TERM. CAIUA SENTIDO CIC,11:51
105205,TERMINAL CIC,12:10
105008,TERM.CAIUA SENTIDO TERM.C.COMP,12:26
104615,TERMINAL CAMPO COMPRIDO,12:45
105006,TERM. CAIUA SENTIDO CIC,13:03
105205,TERMINAL CIC,13:22
105008,TERM.CAIUA SENTIDO TERM.C.COMP,13:38
104615,TERMINAL CAMPO COMPRIDO,13:57
105006,TERM. CAIUA SENTIDO CIC,14:15
105205,TERMINAL CIC,14:34
105008,TERM.CAIUA SENTIDO TERM.C.COMP,14:50
104615,TERMINAL CAMPO COMPRIDO,15:09
105006,TERM. CAIUA SENTIDO CIC,15:27
105205,TERMINAL CIC,15:46
105008,TERM.CAIUA SENTIDO TERM.C.COMP,16:02
104615,TERMINAL CAMPO COMPRIDO,16:21
105006,TERM. CAIUA SENTIDO CIC,16:39
105205,TERMINAL CIC,16:58
105008,TERM.CAIUA SENTIDO TERM.C.COMP,17:14
104615,TERMINAL CAMPO COMPRIDO,17:33
105006,TERM. CAIUA SENTIDO CIC,17:51
105205,TERMINAL CIC,18:10
105008,TERM.CAIUA SENTIDO TERM.C.COMP,18:26
104615,TERMINAL CAMPO COMPRIDO,18:45
105006,TERM. CAIUA SENTIDO CIC,19:03
105205,TERMINAL CIC,19:22
105008,TERM.CAIUA SENTIDO TERM.C.COMP,19:36
104615,TERMINAL CAMPO COMPRIDO,19:54
105006,TERM. CAIUA SENTIDO CIC,20:11
105205,TERMINAL CIC,20:29
105008,TERM.CAIUA SENTIDO TERM.C.COMP,20:43
104615,TERMINAL CAMPO COMPRIDO,21:00
105006,TERM. CAIUA SENTIDO CIC,21:16
105205,TERMINAL CIC,21:34
105008,TERM.CAIUA SENTIDO TERM.C.COMP,21:48
104615,TERMINAL CAMPO COMPRIDO,22:06
105006,TERM. CAIUA SENTIDO CIC,22:22
105205,TERMINAL CIC,22:40
105008,TERM.CAIUA SENTIDO TERM.C.COMP,22:54
104615,TERMINAL CAMPO COMPRIDO,23:12
105006,TERM. CAIUA SENTIDO CIC,23:28
