Linha,817
Tabela,003-1
num,ponto,horario
106016,TERMINAL SANTA FELICIDADE,05:49
104503,TERMINAL CAMPINA DO SIQUEIRA,06:30
106016,TERMINAL SANTA FELICIDADE,07:06
104503,TERMINAL CAMPINA DO SIQUEIRA,07:50
106016,TERMINAL SANTA FELICIDADE,08:26
