Linha,817
Tabela,1-2
num,ponto,horario
104503,TERMINAL CAMPINA DO SIQUEIRA,16:14
106016,TERMINAL SANTA FELICIDADE,16:52
104503,TERMINAL CAMPINA DO SIQUEIRA,17:31
106016,TERMINAL SANTA FELICIDADE,18:10
104503,TERMINAL CAMPINA DO SIQUEIRA,18:50
