Linha,817
Tabela,004
num,ponto,horario
104503,TERMINAL CAMPINA DO SIQUEIRA,05:51
106016,TERMINAL SANTA FELICIDADE,06:27
104503,TERMINAL CAMPINA DO SIQUEIRA,07:10
106016,TERMINAL SANTA FELICIDADE,07:46
104503,TERMINAL CAMPINA DO SIQUEIRA,08:34
106016,TERMINAL SANTA FELICIDADE,09:12
104503,TERMINAL CAMPINA DO SIQUEIRA,09:52
106016,TERMINAL SANTA FELICIDADE,10:30
104503,TERMINAL CAMPINA DO SIQUEIRA,11:10
106016,TERMINAL SANTA FELICIDADE,11:48
104503,TERMINAL CAMPINA DO SIQUEIRA,12:28
106016,TERMINAL SANTA FELICIDADE,13:06
104503,TERMINAL CAMPINA DO SIQUEIRA,13:46
106016,TERMINAL SANTA FELICIDADE,14:24
104503,TERMINAL CAMPINA DO SIQUEIRA,15:04
106016,TERMINAL SANTA FELICIDADE,15:45
104503,TERMINAL CAMPINA DO SIQUEIRA,16:38
106016,TERMINAL SANTA FELICIDADE,17:26
104503,TERMINAL CAMPINA DO SIQUEIRA,18:14
106016,TERMINAL SANTA FELICIDADE,19:02
104503,TERMINAL CAMPINA DO SIQUEIRA,19:50
106016,TERMINAL SANTA FELICIDADE,20:25
104503,TERMINAL CAMPINA DO SIQUEIRA,21:00
106016,TERMINAL SANTA FELICIDADE,21:35
104503,TERMINAL CAMPINA DO SIQUEIRA,22:09
106016,TERMINAL SANTA FELICIDADE,22:43
104503,TERMINAL CAMPINA DO SIQUEIRA,23:17
106016,TERMINAL SANTA FELICIDADE,23:51
104503,TERMINAL CAMPINA DO SIQUEIRA,00:22
