Linha,817
Tabela,001
num,ponto,horario
104503,TERMINAL CAMPINA DO SIQUEIRA,05:32
106016,TERMINAL SANTA FELICIDADE,06:08
104503,TERMINAL CAMPINA DO SIQUEIRA,06:44
106016,TERMINAL SANTA FELICIDADE,07:24
104503,TERMINAL CAMPINA DO SIQUEIRA,08:04
106016,TERMINAL SANTA FELICIDADE,08:44
104503,TERMINAL CAMPINA DO SIQUEIRA,09:22
106016,TERMINAL SANTA FELICIDADE,09:58
104503,TERMINAL CAMPINA DO SIQUEIRA,10:36
106016,TERMINAL SANTA FELICIDADE,11:12
104503,TERMINAL CAMPINA DO SIQUEIRA,11:50
106016,TERMINAL SANTA FELICIDADE,12:26
104503,TERMINAL CAMPINA DO SIQUEIRA,13:04
106016,TERMINAL SANTA FELICIDADE,13:40
104503,TERMINAL CAMPINA DO SIQUEIRA,14:16
106016,TERMINAL SANTA FELICIDADE,14:52
104503,TERMINAL CAMPINA DO SIQUEIRA,15:28
106016,TERMINAL SANTA FELICIDADE,16:08
104503,TERMINAL CAMPINA DO SIQUEIRA,16:50
106016,TERMINAL SANTA FELICIDADE,17:28
104503,TERMINAL CAMPINA DO SIQUEIRA,18:10
106016,TERMINAL SANTA FELICIDADE,18:48
104503,TERMINAL CAMPINA DO SIQUEIRA,19:25
