Linha,243
Tabela,2-1
num,ponto,horario
120138,BAIRRO SANTA TEREZINHA,06:10
104110,TERMINAL BARREIRINHA,06:30
120138,BAIRRO SANTA TEREZINHA,06:43
104110,TERMINAL BARREIRINHA,07:05
120138,BAIRRO SANTA TEREZINHA,07:18
104110,TERMINAL BARREIRINHA,07:41
120138,BAIRRO SANTA TEREZINHA,07:56
