Linha,860
Tabela,002
num,ponto,horario
180567,BAIRRO VILA SANDRA,05:45
102031,PRACA RUI BARBOSA,06:33
180567,BAIRRO VILA SANDRA,07:18
102031,PRACA RUI BARBOSA,08:07
180567,BAIRRO VILA SANDRA,09:04
102031,PRACA RUI BARBOSA,09:58
180567,BAIRRO VILA SANDRA,10:55
102031,PRACA RUI BARBOSA,11:53
180567,BAIRRO VILA SANDRA,12:50
102031,PRACA RUI BARBOSA,13:48
180567,BAIRRO VILA SANDRA,14:45
102031,PRACA RUI BARBOSA,15:45
180567,BAIRRO VILA SANDRA,16:39
102031,PRACA RUI BARBOSA,17:41
180567,BAIRRO VILA SANDRA,18:45
102031,PRACA RUI BARBOSA,19:46
180567,BAIRRO VILA SANDRA,20:42
102031,PRACA RUI BARBOSA,21:22
180567,BAIRRO VILA SANDRA,22:00
102031,PRACA RUI BARBOSA,22:39
180567,BAIRRO VILA SANDRA,23:18
102031,PRACA RUI BARBOSA,23:57
