Linha,860
Tabela,001
num,ponto,horario
180567,BAIRRO VILA SANDRA,05:30
102031,PRACA RUI BARBOSA,06:18
180567,BAIRRO VILA SANDRA,07:06
102031,PRACA RUI BARBOSA,07:54
180567,BAIRRO VILA SANDRA,08:42
102031,PRACA RUI BARBOSA,09:30
180567,BAIRRO VILA SANDRA,10:18
102031,PRACA RUI BARBOSA,11:06
180567,BAIRRO VILA SANDRA,11:54
102031,PRACA RUI BARBOSA,12:42
180567,BAIRRO VILA SANDRA,13:30
102031,PRACA RUI BARBOSA,14:18
180567,BAIRRO VILA SANDRA,15:06
102031,PRACA RUI BARBOSA,15:54
180567,BAIRRO VILA SANDRA,16:44
102031,PRACA RUI BARBOSA,17:34
180567,BAIRRO VILA SANDRA,18:24
102031,PRACA RUI BARBOSA,19:14
180567,BAIRRO VILA SANDRA,20:04
102031,PRACA RUI BARBOSA,20:54
180567,BAIRRO VILA SANDRA,21:34
102031,PRACA RUI BARBOSA,22:14
180567,BAIRRO VILA SANDRA,22:54
102031,PRACA RUI BARBOSA,23:34
180567,BAIRRO VILA SANDRA,00:05
102031,PRACA RUI BARBOSA,00:35
