Linha,X50
Tabela,001
num,ponto,horario
104508,TERMINAL CAMPINA DO SIQUEIRA,18:40
104508,TERMINAL CAMPINA DO SIQUEIRA,19:10
104508,TERMINAL CAMPINA DO SIQUEIRA,19:40
104508,TERMINAL CAMPINA DO SIQUEIRA,20:10
104508,TERMINAL CAMPINA DO SIQUEIRA,20:40
104508,TERMINAL CAMPINA DO SIQUEIRA,21:10
