Linha,690
Tabela,001-1
num,ponto,horario
170993,BAIRRO V.JULIANA,05:37
105914,TERMINAL PINHEIRINHO,06:25
170993,BAIRRO V.JULIANA,06:51
105914,TERMINAL PINHEIRINHO,07:47
170993,BAIRRO V.JULIANA,08:13
