Linha,182
Tabela,001
num,ponto,horario
104107,TERMINAL BARREIRINHA,05:25
101021,PRACA TIRADENTES,05:55
104107,TERMINAL BARREIRINHA,06:28
101021,PRACA TIRADENTES,07:00
104107,TERMINAL BARREIRINHA,07:33
101021,PRACA TIRADENTES,08:05
104107,TERMINAL BARREIRINHA,08:38
101021,PRACA TIRADENTES,09:10
104107,TERMINAL BARREIRINHA,09:43
101021,PRACA TIRADENTES,10:15
104107,TERMINAL BARREIRINHA,10:48
101021,PRACA TIRADENTES,11:20
104107,TERMINAL BARREIRINHA,11:53
101021,PRACA TIRADENTES,12:25
104107,TERMINAL BARREIRINHA,12:58
101021,PRACA TIRADENTES,13:30
104107,TERMINAL BARREIRINHA,14:03
101021,PRACA TIRADENTES,14:35
104107,TERMINAL BARREIRINHA,15:08
101021,PRACA TIRADENTES,15:40
104107,TERMINAL BARREIRINHA,16:13
101021,PRACA TIRADENTES,16:45
104107,TERMINAL BARREIRINHA,17:18
101021,PRACA TIRADENTES,17:50
104107,TERMINAL BARREIRINHA,18:23
101021,PRACA TIRADENTES,18:55
104107,TERMINAL BARREIRINHA,19:28
101021,PRACA TIRADENTES,20:00
104107,TERMINAL BARREIRINHA,20:33
101021,PRACA TIRADENTES,21:05
104107,TERMINAL BARREIRINHA,21:38
101021,PRACA TIRADENTES,22:10
104107,TERMINAL BARREIRINHA,22:40
101021,PRACA TIRADENTES,23:10
104107,TERMINAL BARREIRINHA,23:40
101021,PRACA TIRADENTES,00:10
