Linha,545
Tabela,001
num,ponto,horario
104319,TERMINAL BOQUEIRAO,05:00
106114,T.S.CERCADO SENT.FAZENDINHA,05:12
105307,TERMINAL FAZENDINHA,05:50
106108,T.S.CERCADO SENT.BOQUEIRAO,06:25
104319,TERMINAL BOQUEIRAO,06:40
106114,T.S.CERCADO SENT.FAZENDINHA,06:52
105307,TERMINAL FAZENDINHA,07:35
106108,T.S.CERCADO SENT.BOQUEIRAO,08:22
104319,TERMINAL BOQUEIRAO,08:40
106114,T.S.CERCADO SENT.FAZENDINHA,08:55
105307,TERMINAL FAZENDINHA,09:40
106108,T.S.CERCADO SENT.BOQUEIRAO,10:25
104319,TERMINAL BOQUEIRAO,10:45
106114,T.S.CERCADO SENT.FAZENDINHA,11:00
105307,TERMINAL FAZENDINHA,11:45
106108,T.S.CERCADO SENT.BOQUEIRAO,12:30
104319,TERMINAL BOQUEIRAO,12:50
106114,T.S.CERCADO SENT.FAZENDINHA,13:05
105307,TERMINAL FAZENDINHA,13:50
106108,T.S.CERCADO SENT.BOQUEIRAO,14:35
