Linha,206
Tabela,002
num,ponto,horario
109078,TERMINAL BARREIRINHA,06:05
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,06:26
441009,ESTACAO SAO JOSE DOS PINHAIS,07:01
109031,TUBO GUADALUPE/SENT.SECRETARIA,07:30
109078,TERMINAL BARREIRINHA,07:54
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,08:17
441009,ESTACAO SAO JOSE DOS PINHAIS,08:53
109031,TUBO GUADALUPE/SENT.SECRETARIA,09:22
109078,TERMINAL BARREIRINHA,09:46
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,10:09
441009,ESTACAO SAO JOSE DOS PINHAIS,10:45
109031,TUBO GUADALUPE/SENT.SECRETARIA,11:14
109078,TERMINAL BARREIRINHA,11:38
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,12:01
441009,ESTACAO SAO JOSE DOS PINHAIS,12:37
109031,TUBO GUADALUPE/SENT.SECRETARIA,13:06
109078,TERMINAL BARREIRINHA,13:30
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,13:53
441009,ESTACAO SAO JOSE DOS PINHAIS,14:29
109031,TUBO GUADALUPE/SENT.SECRETARIA,14:58
109078,TERMINAL BARREIRINHA,15:22
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,15:45
441009,ESTACAO SAO JOSE DOS PINHAIS,16:21
109031,TUBO GUADALUPE/SENT.SECRETARIA,16:50
109078,TERMINAL BARREIRINHA,17:14
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,17:37
441009,ESTACAO SAO JOSE DOS PINHAIS,18:13
109031,TUBO GUADALUPE/SENT.SECRETARIA,18:42
109078,TERMINAL BARREIRINHA,19:06
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,19:28
441009,ESTACAO SAO JOSE DOS PINHAIS,20:02
109031,TUBO GUADALUPE/SENT.SECRETARIA,20:30
109078,TERMINAL BARREIRINHA,20:52
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,21:14
441009,ESTACAO SAO JOSE DOS PINHAIS,21:48
109031,TUBO GUADALUPE/SENT.SECRETARIA,22:16
109078,TERMINAL BARREIRINHA,22:38
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,23:00
441009,ESTACAO SAO JOSE DOS PINHAIS,23:30
109031,TUBO GUADALUPE/SENT.SECRETARIA,23:57
