Linha,801
Tabela,1-2
num,ponto,horario
103509,PRACA ZACARIAS,16:42
104507,TERMINAL CAMPINA DO SIQUEIRA,17:20
103509,PRACA ZACARIAS,17:56
104507,TERMINAL CAMPINA DO SIQUEIRA,18:42
103509,PRACA ZACARIAS,19:16
